frame_id,video_group,partition_group,proposed_fold,status,reason,json_path,current_image_path,current_label_path,legacy_txt_version_unresolved
ba170296_frame_000075,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000075.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000075.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000075.txt,True
ba170296_frame_000078,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000078.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000078.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000078.txt,True
ba170296_frame_000081,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000081.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba170296_frame_000081.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba170296_frame_000081.txt,True
ba170296_frame_000084,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000084.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000084.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000084.txt,True
ba170296_frame_000087,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000087.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba170296_frame_000087.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba170296_frame_000087.txt,True
ba170296_frame_000090,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000090.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000090.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000090.txt,True
ba170296_frame_000093,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000093.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000093.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000093.txt,True
ba170296_frame_000096,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000096.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000096.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000096.txt,True
ba170296_frame_000099,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000099.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba170296_frame_000099.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba170296_frame_000099.txt,True
ba170296_frame_000102,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000102.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000102.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000102.txt,True
ba170296_frame_000105,ba170296,170296,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba170296_frame_000105.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba170296_frame_000105.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba170296_frame_000105.txt,True
ba177610_frame_000000,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000000.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000000.txt,True
ba177610_frame_000003,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000003.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000003.txt,True
ba177610_frame_000006,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000006.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000006.txt,True
ba177610_frame_000009,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000009.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000009.txt,True
ba177610_frame_000012,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000012.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000012.txt,True
ba177610_frame_000015,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000015.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000015.txt,True
ba177610_frame_000018,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000018.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000018.txt,True
ba177610_frame_000021,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000021.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000021.txt,True
ba177610_frame_000024,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000024.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000024.txt,True
ba177610_frame_000027,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000027.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000027.txt,True
ba177610_frame_000030,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000030.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000030.txt,True
ba177610_frame_000033,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000033.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000033.txt,True
ba177610_frame_000036,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000036.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000036.txt,True
ba177610_frame_000039,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000039.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000039.txt,True
ba177610_frame_000042,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000042.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000042.txt,True
ba177610_frame_000045,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000045.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000045.txt,True
ba177610_frame_000048,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000048.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000048.txt,True
ba177610_frame_000051,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000051.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000051.txt,True
ba177610_frame_000054,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000054.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000054.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000054.txt,True
ba177610_frame_000057,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000057.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000057.txt,True
ba177610_frame_000060,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000060.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000060.txt,True
ba177610_frame_000063,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000063.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000063.txt,True
ba177610_frame_000066,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000066.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000066.txt,True
ba177610_frame_000069,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000069.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000069.txt,True
ba177610_frame_000072,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000072.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000072.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000072.txt,True
ba177610_frame_000075,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000075.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000075.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000075.txt,True
ba177610_frame_000078,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000078.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000078.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000078.txt,True
ba177610_frame_000081,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000081.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000081.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000081.txt,True
ba177610_frame_000084,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000084.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000084.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000084.txt,True
ba177610_frame_000087,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000087.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000087.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000087.txt,True
ba177610_frame_000090,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000090.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000090.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000090.txt,True
ba177610_frame_000093,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000093.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000093.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000093.txt,True
ba177610_frame_000096,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000096.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000096.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000096.txt,True
ba177610_frame_000099,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000099.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000099.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000099.txt,True
ba177610_frame_000102,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000102.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000102.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000102.txt,True
ba177610_frame_000105,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000105.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba177610_frame_000105.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba177610_frame_000105.txt,True
ba177610_frame_000108,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000108.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000108.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000108.txt,True
ba177610_frame_000111,ba177610,177610,0,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba177610_frame_000111.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba177610_frame_000111.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba177610_frame_000111.txt,True
ba455_frame_000000,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000000.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000000.txt,True
ba455_frame_000003,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000003.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000003.txt,True
ba455_frame_000006,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000006.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000006.txt,True
ba455_frame_000009,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000009.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000009.txt,True
ba455_frame_000012,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000012.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000012.txt,True
ba455_frame_000015,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000015.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000015.txt,True
ba455_frame_000018,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000018.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000018.txt,True
ba455_frame_000021,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000021.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000021.txt,True
ba455_frame_000024,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000024.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000024.txt,True
ba455_frame_000027,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000027.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000027.txt,True
ba455_frame_000030,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000030.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000030.txt,True
ba455_frame_000033,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000033.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000033.txt,True
ba455_frame_000036,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000036.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000036.txt,True
ba455_frame_000039,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000039.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000039.txt,True
ba455_frame_000042,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000042.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000042.txt,True
ba455_frame_000045,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000045.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000045.txt,True
ba455_frame_000048,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000048.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000048.txt,True
ba455_frame_000051,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000051.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000051.txt,True
ba455_frame_000054,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000054.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000054.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000054.txt,True
ba455_frame_000057,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000057.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000057.txt,True
ba455_frame_000060,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000060.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000060.txt,True
ba455_frame_000063,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000063.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000063.txt,True
ba455_frame_000066,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000066.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000066.txt,True
ba455_frame_000069,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000069.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000069.txt,True
ba455_frame_000072,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000072.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000072.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000072.txt,True
ba455_frame_000075,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000075.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000075.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000075.txt,True
ba455_frame_000078,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000078.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000078.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000078.txt,True
ba455_frame_000081,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000081.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\ba455_frame_000081.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\ba455_frame_000081.txt,True
ba455_frame_000084,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000084.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000084.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000084.txt,True
ba455_frame_000087,ba455,455,4,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba455_frame_000087.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba455_frame_000087.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba455_frame_000087.txt,True
ba6516_frame_000000,ba6516,6516,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba6516_frame_000000.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba6516_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba6516_frame_000000.txt,True
ba6516_frame_000003,ba6516,6516,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba6516_frame_000003.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba6516_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba6516_frame_000003.txt,True
ba6516_frame_000006,ba6516,6516,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba6516_frame_000006.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba6516_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba6516_frame_000006.txt,True
ba6516_frame_000009,ba6516,6516,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba6516_frame_000009.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba6516_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba6516_frame_000009.txt,True
ba6516_frame_000012,ba6516,6516,2,draft_provenance_pending,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\ba6516_frame_000012.json,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\ba6516_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\ba6516_frame_000012.txt,True
