frame_id,video_group,group_id,label,x,y,in_image,has_nose_box,inside_nose_box
211040_frame_000042,211040,0,right_nostril,440.0,379.0,True,True,True
211040_frame_000045,211040,0,left_nostril,604.0,374.0,True,True,True
211040_frame_000045,211040,0,right_nostril,454.0,375.0,True,True,True
211040_frame_000048,211040,0,left_nostril,606.0,360.0,True,True,True
211040_frame_000048,211040,0,right_nostril,456.0,365.0,True,True,True
211040_frame_000051,211040,0,left_nostril,607.0,361.0,True,True,True
211040_frame_000051,211040,0,right_nostril,460.0,365.0,True,True,True
211040_frame_000054,211040,0,left_nostril,633.0,367.0,True,True,True
211040_frame_000054,211040,0,right_nostril,472.0,366.0,True,True,True
211040_frame_000057,211040,0,left_nostril,610.0,357.0,True,True,True
211040_frame_000057,211040,0,right_nostril,458.0,364.0,True,True,True
211040_frame_000060,211040,0,left_nostril,605.0,356.0,True,True,True
211040_frame_000060,211040,0,right_nostril,458.0,359.0,True,True,True
211040_frame_000063,211040,0,left_nostril,610.0,382.0,True,True,True
211040_frame_000063,211040,0,right_nostril,459.0,381.0,True,True,True
211040_frame_000066,211040,0,left_nostril,594.0,355.0,True,True,True
211040_frame_000066,211040,0,right_nostril,442.0,359.0,True,True,True
211040_frame_000069,211040,0,left_nostril,609.0,366.0,True,True,True
211040_frame_000069,211040,0,right_nostril,452.0,364.0,True,True,True
211040_frame_000072,211040,0,left_nostril,590.0,360.0,True,True,True
211040_frame_000072,211040,0,right_nostril,440.0,362.0,True,True,True
211040_frame_000075,211040,0,left_nostril,609.0,373.0,True,True,True
211040_frame_000075,211040,0,right_nostril,450.0,372.0,True,True,True
211040_frame_000078,211040,0,left_nostril,589.0,368.0,True,True,True
211040_frame_000078,211040,0,right_nostril,433.0,371.0,True,True,True
211040_frame_000081,211040,0,left_nostril,588.0,359.0,True,True,True
211040_frame_000081,211040,0,right_nostril,442.0,362.0,True,True,True
211040_frame_000084,211040,0,left_nostril,609.0,386.0,True,True,True
211040_frame_000084,211040,0,right_nostril,451.0,386.0,True,True,True
211040_frame_000087,211040,0,left_nostril,597.0,380.0,True,True,True
211040_frame_000087,211040,0,right_nostril,441.0,385.0,True,True,True
211049_frame_000000,211049,0,left_nostril,374.0,807.0,True,True,True
211049_frame_000003,211049,0,left_nostril,367.0,818.0,True,True,True
211049_frame_000006,211049,0,left_nostril,368.0,820.0,True,True,True
211049_frame_000009,211049,0,left_nostril,364.0,799.0,True,True,True
211049_frame_000012,211049,0,left_nostril,356.0,819.0,True,True,True
211049_frame_000015,211049,0,left_nostril,356.0,833.0,True,True,True
211049_frame_000018,211049,0,left_nostril,365.0,838.0,True,True,True
211049_frame_000021,211049,0,left_nostril,352.0,828.0,True,True,True
211049_frame_000024,211049,0,left_nostril,330.0,835.0,True,True,True
211049_frame_000027,211049,0,left_nostril,325.0,821.0,True,True,True
211049_frame_000030,211049,0,left_nostril,327.0,815.0,True,True,True
211049_frame_000033,211049,0,left_nostril,317.0,786.0,True,True,True
211049_frame_000036,211049,0,left_nostril,294.0,755.0,True,True,True
211049_frame_000039,211049,0,left_nostril,277.0,771.0,True,True,True
211049_frame_000042,211049,0,left_nostril,267.0,812.0,True,True,True
211049_frame_000045,211049,0,left_nostril,273.0,793.0,True,True,True
211049_frame_000048,211049,0,left_nostril,334.0,815.0,True,True,True
211056_frame_000000,211056,0,left_nostril,736.0,697.0,True,True,True
211056_frame_000000,211056,0,right_nostril,566.0,698.0,True,True,True
211056_frame_000003,211056,0,left_nostril,760.0,663.0,True,True,True
211056_frame_000003,211056,0,right_nostril,582.0,665.0,True,True,True
211056_frame_000006,211056,0,left_nostril,782.0,580.0,True,True,True
211056_frame_000006,211056,0,right_nostril,611.0,583.0,True,True,True
211056_frame_000009,211056,0,left_nostril,804.0,509.0,True,True,True
211056_frame_000009,211056,0,right_nostril,635.0,511.0,True,True,True
211056_frame_000012,211056,0,left_nostril,795.0,475.0,True,True,True
211056_frame_000012,211056,0,right_nostril,629.0,475.0,True,True,True
211056_frame_000015,211056,0,left_nostril,764.0,458.0,True,True,True
211056_frame_000015,211056,0,right_nostril,604.0,461.0,True,True,True
211056_frame_000018,211056,0,left_nostril,756.0,461.0,True,True,True
211056_frame_000018,211056,0,right_nostril,591.0,459.0,True,True,True
211056_frame_000021,211056,0,left_nostril,756.0,464.0,True,True,True
211056_frame_000021,211056,0,right_nostril,589.0,461.0,True,True,True
211056_frame_000024,211056,0,left_nostril,752.0,468.0,True,True,True
211056_frame_000024,211056,0,right_nostril,587.0,465.0,True,True,True
211056_frame_000027,211056,0,left_nostril,749.0,470.0,True,True,True
211056_frame_000027,211056,0,right_nostril,585.0,469.0,True,True,True
211056_frame_000030,211056,0,left_nostril,748.0,472.0,True,True,True
211056_frame_000030,211056,0,right_nostril,580.0,471.0,True,True,True
211056_frame_000033,211056,0,left_nostril,747.0,472.0,True,True,True
211056_frame_000033,211056,0,right_nostril,579.0,471.0,True,True,True
211056_frame_000036,211056,0,left_nostril,746.0,474.0,True,True,True
211056_frame_000036,211056,0,right_nostril,579.0,473.0,True,True,True
211056_frame_000039,211056,0,left_nostril,745.0,473.0,True,True,True
211056_frame_000039,211056,0,right_nostril,577.0,473.0,True,True,True
211056_frame_000042,211056,0,left_nostril,705.0,467.0,True,True,True
211056_frame_000042,211056,0,right_nostril,547.0,471.0,True,True,True
211056_frame_000045,211056,0,left_nostril,642.0,475.0,True,True,True
211056_frame_000045,211056,0,right_nostril,471.0,476.0,True,True,True
211056_frame_000048,211056,0,left_nostril,612.0,486.0,True,True,True
211056_frame_000048,211056,0,right_nostril,447.0,486.0,True,True,True
211056_frame_000051,211056,0,left_nostril,612.0,536.0,True,True,True
211056_frame_000051,211056,0,right_nostril,465.0,538.0,True,True,True
211056_frame_000054,211056,0,left_nostril,616.0,541.0,True,True,True
211056_frame_000054,211056,0,right_nostril,467.0,542.0,True,True,True
211056_frame_000057,211056,0,left_nostril,601.0,483.0,True,True,True
211056_frame_000057,211056,0,right_nostril,458.0,483.0,True,True,True
211056_frame_000060,211056,0,left_nostril,584.0,439.0,True,True,True
211056_frame_000060,211056,0,right_nostril,441.0,439.0,True,True,True
211056_frame_000063,211056,0,left_nostril,593.0,399.0,True,True,True
211056_frame_000063,211056,0,right_nostril,447.0,401.0,True,True,True
211056_frame_000066,211056,0,left_nostril,627.0,373.0,True,True,True
211056_frame_000066,211056,0,right_nostril,474.0,373.0,True,True,True
211056_frame_000069,211056,0,left_nostril,635.0,374.0,True,True,True
211056_frame_000069,211056,0,right_nostril,496.0,375.0,True,True,True
211056_frame_000072,211056,0,left_nostril,639.0,371.0,True,True,True
211056_frame_000072,211056,0,right_nostril,495.0,373.0,True,True,True
211056_frame_000075,211056,0,left_nostril,641.0,367.0,True,True,True
211056_frame_000075,211056,0,right_nostril,499.0,369.0,True,True,True
211056_frame_000078,211056,0,left_nostril,639.0,367.0,True,True,True
211056_frame_000078,211056,0,right_nostril,495.0,368.0,True,True,True
211056_frame_000081,211056,0,left_nostril,638.0,366.0,True,True,True
211056_frame_000081,211056,0,right_nostril,496.0,368.0,True,True,True
211056_frame_000084,211056,0,left_nostril,636.0,364.0,True,True,True
211056_frame_000084,211056,0,right_nostril,487.0,365.0,True,True,True
211056_frame_000087,211056,0,left_nostril,634.0,364.0,True,True,True
211056_frame_000087,211056,0,right_nostril,485.0,366.0,True,True,True
211056_frame_000090,211056,0,left_nostril,633.0,364.0,True,True,True
211056_frame_000090,211056,0,right_nostril,488.0,366.0,True,True,True
211056_frame_000093,211056,0,left_nostril,631.0,363.0,True,True,True
211056_frame_000093,211056,0,right_nostril,485.0,365.0,True,True,True
211056_frame_000096,211056,0,left_nostril,632.0,364.0,True,True,True
211056_frame_000096,211056,0,right_nostril,487.0,364.0,True,True,True
211056_frame_000099,211056,0,left_nostril,637.0,365.0,True,True,True
211056_frame_000099,211056,0,right_nostril,488.0,365.0,True,True,True
211056_frame_000102,211056,0,left_nostril,640.0,363.0,True,True,True
211056_frame_000102,211056,0,right_nostril,491.0,364.0,True,True,True
211056_frame_000105,211056,0,left_nostril,631.0,357.0,True,True,True
211056_frame_000105,211056,0,right_nostril,484.0,359.0,True,True,True
211056_frame_000108,211056,0,left_nostril,619.0,354.0,True,True,True
211056_frame_000108,211056,0,right_nostril,464.0,357.0,True,True,True
211056_frame_000111,211056,0,left_nostril,606.0,348.0,True,True,True
211056_frame_000111,211056,0,right_nostril,455.0,350.0,True,True,True
211056_frame_000114,211056,0,left_nostril,600.0,337.0,True,True,True
211056_frame_000114,211056,0,right_nostril,452.0,337.0,True,True,True
211070_frame_000000,211070,0,left_nostril,843.0,587.0,True,True,True
211070_frame_000000,211070,0,right_nostril,706.0,588.0,True,True,True
211070_frame_000003,211070,0,left_nostril,842.0,584.0,True,True,True
211070_frame_000003,211070,0,right_nostril,710.0,584.0,True,True,True
211070_frame_000006,211070,0,left_nostril,846.0,570.0,True,True,True
211070_frame_000006,211070,0,right_nostril,697.0,570.0,True,True,True
211070_frame_000009,211070,0,left_nostril,852.0,570.0,True,True,True
211070_frame_000009,211070,0,right_nostril,705.0,571.0,True,True,True
211070_frame_000012,211070,0,left_nostril,858.0,575.0,True,True,True
211070_frame_000012,211070,0,right_nostril,714.0,575.0,True,True,True
211070_frame_000015,211070,0,left_nostril,844.0,566.0,True,True,True
211070_frame_000015,211070,0,right_nostril,702.0,567.0,True,True,True
211070_frame_000018,211070,0,left_nostril,860.0,570.0,True,True,True
211070_frame_000018,211070,0,right_nostril,718.0,572.0,True,True,True
211070_frame_000021,211070,0,left_nostril,844.0,575.0,True,True,True
211070_frame_000021,211070,0,right_nostril,697.0,575.0,True,True,True
211070_frame_000024,211070,0,left_nostril,850.0,557.0,True,True,True
211070_frame_000024,211070,0,right_nostril,709.0,556.0,True,True,True
211070_frame_000027,211070,0,left_nostril,872.0,574.0,True,True,True
211070_frame_000027,211070,0,right_nostril,731.0,576.0,True,True,True
211070_frame_000030,211070,0,left_nostril,846.0,597.0,True,True,True
211070_frame_000030,211070,0,right_nostril,703.0,598.0,True,True,True
211070_frame_000033,211070,0,left_nostril,847.0,589.0,True,True,True
211070_frame_000033,211070,0,right_nostril,710.0,592.0,True,True,True
211070_frame_000036,211070,0,left_nostril,842.0,592.0,True,True,True
211070_frame_000036,211070,0,right_nostril,699.0,595.0,True,True,True
211070_frame_000039,211070,0,left_nostril,812.0,557.0,True,True,True
211070_frame_000039,211070,0,right_nostril,669.0,556.0,True,True,True
211070_frame_000042,211070,0,left_nostril,826.0,559.0,True,True,True
211070_frame_000042,211070,0,right_nostril,680.0,558.0,True,True,True
211070_frame_000045,211070,0,left_nostril,825.0,564.0,True,True,True
211070_frame_000045,211070,0,right_nostril,682.0,565.0,True,True,True
211070_frame_000048,211070,0,left_nostril,816.0,554.0,True,True,True
211070_frame_000048,211070,0,right_nostril,677.0,553.0,True,True,True
211070_frame_000051,211070,0,left_nostril,822.0,549.0,True,True,True
211070_frame_000051,211070,0,right_nostril,690.0,552.0,True,True,True
211070_frame_000054,211070,0,left_nostril,815.0,549.0,True,True,True
211070_frame_000054,211070,0,right_nostril,683.0,549.0,True,True,True
211070_frame_000057,211070,0,left_nostril,803.0,553.0,True,True,True
211070_frame_000057,211070,0,right_nostril,665.0,554.0,True,True,True
211070_frame_000060,211070,0,left_nostril,809.0,552.0,True,True,True
211070_frame_000060,211070,0,right_nostril,668.0,553.0,True,True,True
211070_frame_000063,211070,0,left_nostril,819.0,557.0,True,True,True
211070_frame_000063,211070,0,right_nostril,673.0,553.0,True,True,True
211070_frame_000066,211070,0,left_nostril,823.0,557.0,True,True,True
211070_frame_000066,211070,0,right_nostril,685.0,558.0,True,True,True
211070_frame_000069,211070,0,left_nostril,837.0,561.0,True,True,True
211070_frame_000069,211070,0,right_nostril,691.0,562.0,True,True,True
211070_frame_000072,211070,0,left_nostril,826.0,568.0,True,True,True
211070_frame_000072,211070,0,right_nostril,684.0,568.0,True,True,True
211070_frame_000075,211070,0,left_nostril,816.0,572.0,True,True,True
211070_frame_000075,211070,0,right_nostril,672.0,572.0,True,True,True
211070_frame_000078,211070,0,left_nostril,826.0,569.0,True,True,True
211070_frame_000078,211070,0,right_nostril,682.0,570.0,True,True,True
211070_frame_000081,211070,0,left_nostril,839.0,575.0,True,True,True
211070_frame_000081,211070,0,right_nostril,698.0,578.0,True,True,True
211070_frame_000084,211070,0,left_nostril,840.0,573.0,True,True,True
211070_frame_000084,211070,0,right_nostril,694.0,574.0,True,True,True
211070_frame_000087,211070,0,left_nostril,839.0,573.0,True,True,True
211070_frame_000087,211070,0,right_nostril,693.0,575.0,True,True,True
ba170296_frame_000000,ba170296,0,left_nostril,719.0,600.0,True,True,True
ba170296_frame_000000,ba170296,0,right_nostril,584.0,595.0,True,True,True
ba170296_frame_000003,ba170296,0,left_nostril,630.0,605.0,True,True,True
ba170296_frame_000003,ba170296,0,right_nostril,491.0,604.0,True,True,True
ba170296_frame_000006,ba170296,0,left_nostril,538.0,656.0,True,True,True
ba170296_frame_000006,ba170296,0,right_nostril,397.0,653.0,True,True,True
ba170296_frame_000009,ba170296,0,left_nostril,516.0,615.0,True,True,True
ba170296_frame_000009,ba170296,None,right_nostril,371.0344827586206,601.0344827586207,True,False,False
ba170296_frame_000012,ba170296,0,left_nostril,525.0,614.0,True,True,True
ba170296_frame_000012,ba170296,None,right_nostril,393.44827586206895,592.4137931034483,True,False,False
ba170296_frame_000015,ba170296,0,left_nostril,534.0,610.0,True,True,True
ba170296_frame_000015,ba170296,0,right_nostril,403.0,609.0,True,True,True
ba170296_frame_000018,ba170296,0,left_nostril,534.0,588.0,True,True,True
ba170296_frame_000018,ba170296,0,right_nostril,397.0,590.0,True,True,True
ba170296_frame_000021,ba170296,0,left_nostril,546.0,582.0,True,True,True
ba170296_frame_000021,ba170296,0,right_nostril,406.0,582.0,True,True,True
ba170296_frame_000024,ba170296,0,left_nostril,553.0,573.0,True,True,True
ba170296_frame_000024,ba170296,0,right_nostril,412.0,569.0,True,True,True
ba170296_frame_000027,ba170296,0,left_nostril,553.0,563.0,True,True,True
ba170296_frame_000027,ba170296,0,right_nostril,414.0,559.0,True,True,True
ba170296_frame_000030,ba170296,0,left_nostril,550.0,561.0,True,True,True
ba170296_frame_000030,ba170296,0,right_nostril,413.0,559.0,True,True,True
ba170296_frame_000033,ba170296,0,left_nostril,546.0,559.0,True,True,True
ba170296_frame_000033,ba170296,0,right_nostril,407.0,556.0,True,True,True
ba170296_frame_000036,ba170296,0,left_nostril,550.0,552.0,True,True,True
ba170296_frame_000036,ba170296,0,right_nostril,406.0,550.0,True,True,True
ba170296_frame_000039,ba170296,0,left_nostril,558.0,536.0,True,True,True
ba170296_frame_000039,ba170296,0,right_nostril,420.0,539.0,True,True,True
ba170296_frame_000042,ba170296,0,left_nostril,557.0,528.0,True,True,True
ba170296_frame_000042,ba170296,0,right_nostril,427.0,527.0,True,True,True
ba170296_frame_000045,ba170296,0,left_nostril,554.0,532.0,True,True,True
ba170296_frame_000045,ba170296,0,right_nostril,420.0,529.0,True,True,True
ba170296_frame_000048,ba170296,0,left_nostril,550.0,518.0,True,True,True
ba170296_frame_000048,ba170296,0,right_nostril,414.0,518.0,True,True,True
ba170296_frame_000051,ba170296,0,left_nostril,552.0,514.0,True,True,True
ba170296_frame_000051,ba170296,0,right_nostril,417.0,517.0,True,True,True
ba170296_frame_000054,ba170296,0,left_nostril,556.0,514.0,True,True,True
ba170296_frame_000054,ba170296,0,right_nostril,420.0,515.0,True,True,True
ba170296_frame_000057,ba170296,0,left_nostril,552.0,511.0,True,True,True
ba170296_frame_000057,ba170296,0,right_nostril,425.0,513.0,True,True,True
ba170296_frame_000060,ba170296,0,left_nostril,556.0,512.0,True,True,True
ba170296_frame_000060,ba170296,0,right_nostril,424.0,513.0,True,True,True
ba170296_frame_000063,ba170296,0,left_nostril,559.0,519.0,True,True,True
ba170296_frame_000063,ba170296,0,right_nostril,423.0,521.0,True,True,True
ba170296_frame_000066,ba170296,0,left_nostril,553.0,512.0,True,True,True
ba170296_frame_000066,ba170296,0,right_nostril,414.0,511.0,True,True,True
ba170296_frame_000069,ba170296,0,left_nostril,552.0,513.0,True,True,True
ba170296_frame_000069,ba170296,0,right_nostril,423.0,516.0,True,True,True
ba170296_frame_000072,ba170296,0,left_nostril,559.0,512.0,True,True,True
ba170296_frame_000072,ba170296,0,right_nostril,432.0,507.0,True,True,True
ba170296_frame_000075,ba170296,0,left_nostril,567.0,512.0,True,True,True
ba170296_frame_000075,ba170296,0,right_nostril,439.0,510.0,True,True,True
ba170296_frame_000078,ba170296,0,left_nostril,573.0,502.0,True,True,True
ba170296_frame_000078,ba170296,0,right_nostril,441.0,503.0,True,True,True
ba170296_frame_000081,ba170296,0,left_nostril,578.0,492.0,True,True,True
ba170296_frame_000081,ba170296,0,right_nostril,446.0,490.0,True,True,True
ba170296_frame_000084,ba170296,0,left_nostril,578.0,487.0,True,True,True
ba170296_frame_000084,ba170296,0,right_nostril,450.0,484.0,True,True,True
ba170296_frame_000087,ba170296,0,left_nostril,576.0,485.0,True,True,True
ba170296_frame_000087,ba170296,0,right_nostril,452.0,484.0,True,True,True
ba170296_frame_000090,ba170296,0,left_nostril,576.0,487.0,True,True,True
ba170296_frame_000090,ba170296,0,right_nostril,451.0,490.0,True,True,True
ba170296_frame_000093,ba170296,0,left_nostril,578.0,492.0,True,True,True
ba170296_frame_000093,ba170296,0,right_nostril,449.0,490.0,True,True,True
ba170296_frame_000096,ba170296,0,left_nostril,588.0,475.0,True,True,True
ba170296_frame_000096,ba170296,0,right_nostril,464.0,474.0,True,True,True
ba170296_frame_000099,ba170296,0,left_nostril,597.0,458.0,True,True,True
ba170296_frame_000099,ba170296,0,right_nostril,471.0,458.0,True,True,True
ba170296_frame_000102,ba170296,0,left_nostril,599.0,456.0,True,True,True
ba170296_frame_000102,ba170296,0,right_nostril,477.0,455.0,True,True,True
ba170296_frame_000105,ba170296,0,left_nostril,598.0,455.0,True,True,True
ba170296_frame_000105,ba170296,0,right_nostril,479.0,454.0,True,True,True
ba177610_frame_000000,ba177610,0,left_nostril,591.0,886.0,True,True,True
ba177610_frame_000000,ba177610,0,right_nostril,464.0,887.0,True,True,True
ba177610_frame_000003,ba177610,0,left_nostril,575.0,879.0,True,True,True
ba177610_frame_000003,ba177610,0,right_nostril,442.0,879.0,True,True,True
ba177610_frame_000006,ba177610,0,left_nostril,568.0,875.0,True,True,True
ba177610_frame_000006,ba177610,0,right_nostril,437.0,876.0,True,True,True
ba177610_frame_000009,ba177610,0,left_nostril,575.0,876.0,True,True,True
ba177610_frame_000009,ba177610,0,right_nostril,437.0,876.0,True,True,True
ba177610_frame_000012,ba177610,0,left_nostril,579.0,873.0,True,True,True
ba177610_frame_000012,ba177610,0,right_nostril,449.0,873.0,True,True,True
ba177610_frame_000015,ba177610,0,left_nostril,580.0,874.0,True,True,True
ba177610_frame_000015,ba177610,0,right_nostril,448.0,873.0,True,True,True
ba177610_frame_000018,ba177610,0,left_nostril,570.0,863.0,True,True,True
ba177610_frame_000018,ba177610,0,right_nostril,433.0,863.0,True,True,True
ba177610_frame_000021,ba177610,0,left_nostril,565.0,864.0,True,True,True
ba177610_frame_000021,ba177610,0,right_nostril,429.0,862.0,True,True,True
ba177610_frame_000024,ba177610,0,left_nostril,576.0,866.0,True,True,True
ba177610_frame_000024,ba177610,0,right_nostril,439.0,868.0,True,True,True
ba177610_frame_000027,ba177610,0,left_nostril,577.0,867.0,True,True,True
ba177610_frame_000027,ba177610,0,right_nostril,438.0,867.0,True,True,True
ba177610_frame_000030,ba177610,0,left_nostril,578.0,867.0,True,True,True
ba177610_frame_000030,ba177610,0,right_nostril,439.0,866.0,True,True,True
ba177610_frame_000033,ba177610,0,left_nostril,572.0,865.0,True,True,True
ba177610_frame_000033,ba177610,0,right_nostril,433.0,864.0,True,True,True
ba177610_frame_000036,ba177610,0,left_nostril,568.0,864.0,True,True,True
ba177610_frame_000036,ba177610,0,right_nostril,437.0,863.0,True,True,True
ba177610_frame_000039,ba177610,0,left_nostril,577.0,863.0,True,True,True
ba177610_frame_000039,ba177610,0,right_nostril,445.0,862.0,True,True,True
ba177610_frame_000042,ba177610,0,left_nostril,582.0,861.0,True,True,True
ba177610_frame_000042,ba177610,0,right_nostril,447.0,860.0,True,True,True
ba177610_frame_000045,ba177610,0,left_nostril,567.0,856.0,True,True,True
ba177610_frame_000045,ba177610,0,right_nostril,433.0,856.0,True,True,True
ba177610_frame_000048,ba177610,0,left_nostril,562.0,858.0,True,True,True
ba177610_frame_000048,ba177610,0,right_nostril,427.0,857.0,True,True,True
ba177610_frame_000051,ba177610,0,left_nostril,566.0,860.0,True,True,True
ba177610_frame_000051,ba177610,0,right_nostril,434.0,858.0,True,True,True
ba177610_frame_000054,ba177610,0,left_nostril,568.0,859.0,True,True,True
ba177610_frame_000054,ba177610,0,right_nostril,432.0,858.0,True,True,True
ba177610_frame_000057,ba177610,0,left_nostril,563.0,859.0,True,True,True
ba177610_frame_000057,ba177610,0,right_nostril,431.0,859.0,True,True,True
ba177610_frame_000060,ba177610,0,left_nostril,563.0,856.0,True,True,True
ba177610_frame_000060,ba177610,0,right_nostril,433.0,855.0,True,True,True
ba177610_frame_000063,ba177610,0,left_nostril,580.0,853.0,True,True,True
ba177610_frame_000063,ba177610,0,right_nostril,445.0,853.0,True,True,True
ba177610_frame_000066,ba177610,0,left_nostril,582.0,855.0,True,True,True
ba177610_frame_000066,ba177610,0,right_nostril,447.0,855.0,True,True,True
ba177610_frame_000069,ba177610,0,left_nostril,582.0,855.0,True,True,True
ba177610_frame_000069,ba177610,0,right_nostril,453.0,854.0,True,True,True
ba177610_frame_000072,ba177610,0,left_nostril,583.0,855.0,True,True,True
ba177610_frame_000072,ba177610,0,right_nostril,453.0,854.0,True,True,True
ba177610_frame_000075,ba177610,0,left_nostril,585.0,853.0,True,True,True
ba177610_frame_000075,ba177610,0,right_nostril,444.0,853.0,True,True,True
ba177610_frame_000078,ba177610,0,left_nostril,587.0,855.0,True,True,True
ba177610_frame_000078,ba177610,0,right_nostril,447.0,856.0,True,True,True
ba177610_frame_000081,ba177610,0,left_nostril,589.0,861.0,True,True,True
ba177610_frame_000081,ba177610,0,right_nostril,447.0,861.0,True,True,True
ba177610_frame_000084,ba177610,0,left_nostril,584.0,864.0,True,True,True
ba177610_frame_000084,ba177610,0,right_nostril,444.0,864.0,True,True,True
ba177610_frame_000087,ba177610,0,left_nostril,559.0,860.0,True,True,True
ba177610_frame_000087,ba177610,0,right_nostril,423.0,860.0,True,True,True
ba177610_frame_000090,ba177610,0,left_nostril,538.0,858.0,True,True,True
ba177610_frame_000090,ba177610,0,right_nostril,410.0,856.0,True,True,True
ba177610_frame_000093,ba177610,0,left_nostril,516.0,879.0,True,True,True
ba177610_frame_000093,ba177610,0,right_nostril,396.0,877.0,True,True,True
ba177610_frame_000096,ba177610,0,left_nostril,493.0,888.0,True,True,True
ba177610_frame_000096,ba177610,0,right_nostril,362.0,885.0,True,True,True
ba177610_frame_000099,ba177610,0,left_nostril,450.0,881.0,True,True,True
ba177610_frame_000099,ba177610,0,right_nostril,330.0,883.0,True,True,True
ba177610_frame_000102,ba177610,0,left_nostril,418.0,880.0,True,True,True
ba177610_frame_000105,ba177610,0,left_nostril,408.0,888.0,True,True,True
ba177610_frame_000108,ba177610,0,left_nostril,427.0,885.0,True,True,True
ba177610_frame_000111,ba177610,0,left_nostril,429.0,883.0,True,True,True
ba455_frame_000000,ba455,0,left_nostril,644.0,550.0,True,True,True
ba455_frame_000000,ba455,0,right_nostril,524.0,549.0,True,True,True
ba455_frame_000003,ba455,0,left_nostril,636.0,556.0,True,True,True
ba455_frame_000003,ba455,0,right_nostril,512.0,552.0,True,True,True
ba455_frame_000006,ba455,0,left_nostril,632.0,561.0,True,True,True
ba455_frame_000006,ba455,0,right_nostril,507.0,556.0,True,True,True
ba455_frame_000009,ba455,0,left_nostril,633.0,557.0,True,True,True
ba455_frame_000009,ba455,0,right_nostril,508.0,553.0,True,True,True
ba455_frame_000012,ba455,0,left_nostril,630.0,561.0,True,True,True
ba455_frame_000012,ba455,0,right_nostril,505.0,556.0,True,True,True
ba455_frame_000015,ba455,0,left_nostril,630.0,558.0,True,True,True
ba455_frame_000015,ba455,0,right_nostril,505.0,554.0,True,True,True
ba455_frame_000018,ba455,0,left_nostril,631.0,556.0,True,True,True
ba455_frame_000018,ba455,0,right_nostril,509.0,552.0,True,True,True
ba455_frame_000021,ba455,0,left_nostril,633.0,559.0,True,True,True
ba455_frame_000021,ba455,0,right_nostril,510.0,554.0,True,True,True
ba455_frame_000024,ba455,0,left_nostril,636.0,558.0,True,True,True
ba455_frame_000024,ba455,0,right_nostril,511.0,556.0,True,True,True
ba455_frame_000027,ba455,0,left_nostril,636.0,558.0,True,True,True
ba455_frame_000027,ba455,0,right_nostril,510.0,555.0,True,True,True
ba455_frame_000030,ba455,0,left_nostril,637.0,559.0,True,True,True
ba455_frame_000030,ba455,0,right_nostril,509.0,555.0,True,True,True
ba455_frame_000033,ba455,0,left_nostril,634.0,558.0,True,True,True
ba455_frame_000033,ba455,0,right_nostril,507.0,553.0,True,True,True
ba455_frame_000036,ba455,0,left_nostril,631.0,558.0,True,True,True
ba455_frame_000036,ba455,0,right_nostril,509.0,554.0,True,True,True
ba455_frame_000039,ba455,0,left_nostril,631.0,558.0,True,True,True
ba455_frame_000042,ba455,0,left_nostril,628.0,556.0,True,True,True
ba455_frame_000042,ba455,0,right_nostril,506.0,551.0,True,True,True
ba455_frame_000045,ba455,0,left_nostril,635.0,553.0,True,True,True
ba455_frame_000045,ba455,0,right_nostril,500.0,549.0,True,True,True
ba455_frame_000048,ba455,0,left_nostril,633.0,551.0,True,True,True
ba455_frame_000048,ba455,0,right_nostril,502.0,548.0,True,True,True
ba455_frame_000051,ba455,0,left_nostril,632.0,549.0,True,True,True
ba455_frame_000051,ba455,0,right_nostril,500.0,546.0,True,True,True
ba455_frame_000054,ba455,0,left_nostril,631.0,549.0,True,True,True
ba455_frame_000054,ba455,0,right_nostril,500.0,547.0,True,True,True
ba455_frame_000057,ba455,0,left_nostril,629.0,550.0,True,True,True
ba455_frame_000060,ba455,0,left_nostril,629.0,549.0,True,True,True
ba455_frame_000060,ba455,0,right_nostril,495.0,546.0,True,True,True
ba455_frame_000063,ba455,0,left_nostril,633.0,547.0,True,True,True
ba455_frame_000063,ba455,0,right_nostril,496.0,545.0,True,True,True
ba455_frame_000066,ba455,0,left_nostril,629.0,545.0,True,True,True
ba455_frame_000069,ba455,0,left_nostril,622.0,543.0,True,True,True
ba455_frame_000069,ba455,0,right_nostril,493.0,540.0,True,True,True
ba455_frame_000072,ba455,0,left_nostril,624.0,546.0,True,True,True
ba455_frame_000075,ba455,0,left_nostril,620.0,547.0,True,True,True
ba455_frame_000078,ba455,0,left_nostril,621.0,547.0,True,True,True
ba455_frame_000078,ba455,0,right_nostril,487.0,546.0,True,True,True
ba455_frame_000081,ba455,0,left_nostril,621.0,546.0,True,True,True
ba455_frame_000081,ba455,0,right_nostril,484.0,545.0,True,True,True
ba455_frame_000084,ba455,0,left_nostril,617.0,544.0,True,True,True
ba455_frame_000084,ba455,0,right_nostril,486.0,543.0,True,True,True
ba455_frame_000087,ba455,0,left_nostril,617.0,543.0,True,True,True
ba455_frame_000087,ba455,0,right_nostril,485.0,542.0,True,True,True
ba6516_frame_000000,ba6516,0,left_nostril,762.0,548.0,True,True,True
ba6516_frame_000000,ba6516,0,right_nostril,642.0,547.0,True,True,True
ba6516_frame_000003,ba6516,0,left_nostril,760.0,549.0,True,True,True
ba6516_frame_000003,ba6516,0,right_nostril,640.0,549.0,True,True,True
