"window_id","annotation_round","event_id","event_time_seconds","event_start_seconds","event_end_seconds","event_type","confidence","annotator","notes","phase_basis","marking_mode"
"ns211095_anchored_30s","R3","78ce14b5-b0de-415e-aa41-1edc090647f6","24.708","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"ns211095_anchored_30s","R3","0ce83aae-cdde-46ac-a6bb-3517e637b8a1","26.556","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"ns211095_anchored_30s","R3","6be0f513-6646-4f5d-ab86-c51d02957a4e","28.057","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"ns211095_anchored_30s","R3","e1f74ad3-0eb9-411a-89d5-5a8d585d42ba","29.442","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","d5bda7c7-4e50-475f-9394-d7baffcf7faf","1.04","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","8cc56996-a1e7-40ad-9ea8-cafb19c35530","1.848","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","d4ce52bc-0444-43a5-90af-3b42c9df615e","2.657","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","938ab206-6b66-4154-bef1-3ece0113c83c","3.35","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","baa69b57-182e-4ccf-a369-a7ce1f9aa544","4.158","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","bbfcc5b0-c65d-4a36-9bab-30a5c37aab72","4.967","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","9902d6b8-4fda-4203-b4f9-990356815871","9.125","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","e9fa9d29-7226-4489-ac5f-ed793e501ec1","10.395","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","097e7b32-52ec-43be-bf6c-35d7614d9436","11.088","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","7242edd6-69c5-4200-911f-95393b2bdae3","12.243","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","a977c8c5-4664-4379-adcc-dbec37811f3d","12.821","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","62a703f6-9c6a-4a7c-b098-cd820ced4ee5","13.629","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","ae98d132-ed08-42d4-b8ef-de36839a4523","14.553","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","55cea011-0364-4751-8588-b1f3ced7655f","15.362","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","90dfda00-1e8c-4ca8-97ed-c5294a51682c","16.286","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","b7c3ab7f-ed14-4932-ac28-48b1fea57e77","17.325","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","32a218c7-c63b-448d-9c42-665ff37e7b96","18.249","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","e0792705-8fa4-4964-b595-cef0f6d08d37","19.058","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","738e723e-dbc2-4a20-847f-f932890624a1","19.866","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","8e639b46-84cb-4886-94ad-f2a02c27e00b","20.675","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","a4c17267-cc1d-4cd6-b34b-e6045ad89115","21.599","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","7073387b-f96e-4fa7-9268-46475784283b","22.292","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","10b4422c-433b-473e-a256-7748152ebde7","23.216","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","de541645-c8b6-4aa3-9308-63ea23a5c7c8","23.909","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","bf85ccab-caf5-45d2-96d5-70a65c7094f2","24.833","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","1da53d19-9b4e-4343-9f83-db171e94d64f","25.526","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","a1f92008-041d-4b25-8915-fb06b3224e45","26.45","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","afbe28e1-e6b6-44a3-a139-fac99b438aed","27.143","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","79ddba81-83fd-45d4-ad0c-ddb8bb66fd9b","27.951","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","3d70efb8-7c5c-4fb6-953c-1e64528d9f67","28.644","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs210974_anchored_30s","R3","c96e808a-de6b-43c4-b8bb-54487a4f7cb3","29.337","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","2f1332b8-35fa-42b6-933a-9cf2cd9bf007","0.628","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","f112d46d-0294-4757-a9c0-2744bb730ac3","1.893","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","2093354d-c146-406a-8f04-4bb627a57f0d","3.193","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","f49e9234-86f3-45e0-b344-937da16a71b9","4.192","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","6bb2a7ea-f055-4af4-8cc9-b4cfc941acb9","5.292","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","d64a1fe0-c325-49ce-8873-700b1d0eb254","6.658","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","11fb767a-079d-44dc-b334-b93a06ff244c","8.727","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","df03a95d-bee6-4c4a-a163-1260e9b1aef9","9.928","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","dc27ddd4-5e52-4cc8-88a7-7b5cd3b9468f","11.125","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","7116ba96-29c8-4682-8670-dfa218f09fcf","12.028","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","539374e1-9377-4ee6-afe8-552acf7f4c06","13.138","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","e23baef3-e502-4b5a-b3a6-2eeef18b8db4","14.062","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","30dfaa6a-7a62-48d5-adc3-88413a5ea0fc","18.085","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","3517d025-8342-4be2-8920-cf9db324ee75","19.097","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","32132b55-c2bd-4343-aa28-edb6437ee52f","20.368","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","08bc2b3c-998a-497b-9ea3-691c35e1a00b","21.965","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","8644482f-eb14-433b-bd21-86ee174df91e","22.992","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","60c0f67e-955a-4fea-b2ac-5088a02cd570","23.908","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","98617128-764a-4372-a1ac-26c94c695bb7","25.962","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","102e865b-e1e8-4785-8c98-b8fbb06acc4e","27.037","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","4b5db650-264b-415a-a5bf-75e4638e43b2","27.94","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"jiufu_4f7144680fca9d_first30","R3","bcaf2848-41e2-46a6-b5fa-3dffe8a4ca03","29.382","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","a934881a-5fce-419f-8d91-bfa5a2a6c7d5","1.387","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","9195b9c6-ec4e-40a5-9f0c-0d76e937cf83","2.889","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","64a23c95-d758-49d4-8714-36571d503106","4.16","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","be7a7f10-efc4-4795-9b40-2dbdcd84679e","5.547","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","b7a47e66-29a4-4ffe-8270-08975bd54247","7.05","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","bfd8a556-b99e-4815-9179-543981661a5f","8.205","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","0c26e4a6-1da4-4459-80ea-3a16ac198572","9.476","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","c6d0fc09-1c90-470a-9cf3-a179ce6c1a8f","10.979","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","5607309f-6e8c-4f86-a090-ca4a673d8c03","12.481","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","41204f7e-c3a3-4e0a-92c2-c63883e90426","13.868","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","062ff65e-7674-4d46-8864-bee685e36cdb","15.255","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","aea17fc0-1232-4917-98e1-4d28bc2df88f","16.526","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","c5ea4080-e338-4420-ae3a-0d684f97861a","17.913","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","cb5c9786-fe58-4ae2-a4ea-49713d96cbd3","19.069","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","1b7c4040-297a-4617-a45c-803a5f4e4d39","20.109","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","8e46ab7e-683b-4182-98b5-4ea0ca5a7e1a","21.611","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","2968c43e-e975-44f5-ad4c-01f839639a68","23.229","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","9f7f81bd-a977-49f5-9273-d88990df2619","24.385","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","4f63ce23-53e4-4b1c-bf50-28890df027aa","25.771","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","597ebfad-3775-43e0-9cd2-1f3accd848ae","27.043","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","1db4bf57-a2ed-40b8-bac7-3c45515f580b","28.314","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"zs170416_anchored_30s","R3","22c17b24-64f9-4841-be48-1e066e6d597d","29.701","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","41804a08-0f3e-4883-84fa-18f9adbad574","0.69","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","52aa88aa-d7e6-4bdb-924c-8a940cabc6ad","2.07","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","752b7c25-ec4e-46d9-9c23-7af5ef22802f","2.99","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","c5f638ae-7e09-4a43-9e42-62066d83faa9","4.83","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","821396ca-1db3-427d-ab7b-31f648f26e8c","6.44","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","829e4eed-87f4-4a11-8cfc-c77f50b0b97c","7.821","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","e98f28ed-3c8c-428d-aebd-9da5de7e18ef","8.741","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","e4ed324f-1f47-48c2-b36b-2074779ecf04","9.776","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","0304d321-e544-4890-a806-0b8e43c82939","10.926","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","fcd8ef50-edbe-4f7d-b51a-39429a95e2e4","12.191","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","e26cf87c-4cde-42a8-9489-d29312b66417","13.341","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","3b511e4f-feb4-45b6-ad8f-26c71969ceb0","14.606","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","4e1be58a-0a51-4066-933d-aebfac6594f9","15.756","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","d15c6af2-b6b8-4238-9cea-7a475ebedd4e","17.021","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","0da79e72-2b68-4af3-a990-91c42bfed0cc","18.171","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","4cab30c8-090c-499e-ae67-2f9bf9fb0e8b","19.321","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","e24eccac-5864-4b3a-9e39-30456fa58d22","22.312","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","7314205a-788a-4047-aac3-2d907e888457","23.002","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","9ebf6f49-2ee4-40e4-bca2-7d9865e72f8d","23.807","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","4071fc29-929c-4176-833a-39af4ec78a48","25.072","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","d848c351-8a23-4867-9855-0da50c04448b","25.992","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","5d092e39-04a1-468a-b35a-e8d075171de6","26.797","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","b95b5a51-4da2-4196-bea5-9f17b4391dc0","27.832","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"170272_anchored_30s","R3","6acf98d7-cb88-4d57-aa38-86750e08b4fd","29.212","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","b0f9e2d5-ad9a-476e-94ec-d5cc53b1e91d","1.372","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","1e31b994-d914-463f-b672-974ba0f448d1","2.515","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","65228f1c-321a-45df-b7f7-84bcf4071f81","3.43","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","a9187c30-af6e-4c1d-b6f2-7d68057cf98f","4.344","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","2965ff3f-7ec4-490f-9b74-bb55c0aa585b","5.259","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","84c7f8b7-bef4-4065-aab6-220685546e83","6.059","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","6748ba37-5365-457e-a828-ea5003b67808","7.545","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","e5e5683c-537d-496e-b04e-d6d994b58cd7","8.574","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","856b9993-a93e-4397-aca8-7ca7ec4d4f05","9.375","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","f6a375a1-b887-46fd-828d-62672c73b5ba","10.175","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","8c8025f7-e252-44cd-85c7-f2afc7dc80f0","10.861","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","5582c51f-e590-4e42-a478-0fb5306f0e5c","11.775","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","a81e0a32-11b5-423b-9970-768aaa2d39a1","12.576","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","db350bb1-043e-4176-8298-bd2f1cf99397","13.376","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","62f9c572-03e3-4dd8-87d8-2ffdddbc8f11","14.176","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","0388fbaf-dacf-436d-baf1-552bbea69594","15.091","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","47d59730-544a-49d1-a792-39fd7e895443","16.806","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","fa4f59e6-1d43-48c0-bbe1-406b55636ccf","17.377","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","5caac924-71a9-43b9-810f-f0f5887ac756","18.063","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","d3f03db1-9eb4-49d5-8df8-1b2a2fda3747","18.978","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","74033831-f332-4449-a779-8b7ac28d3978","19.55","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","4479bbda-dca9-4a45-b74b-3dffd69b51aa","20.693","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","bdda36c1-502a-48ac-a8de-dac11eaf473c","21.722","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","b233f663-a649-4923-8a86-e6f2d055a55b","22.979","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","313d1553-1b2f-47e3-913b-3630e904bed4","23.665","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","6092f31b-c254-4bc5-a1aa-b41ccea98c31","24.466","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","e9027133-ab5f-4f3a-87c8-8166bbfc1a77","25.38","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","13126e9f-0ace-4762-805f-87548aa786ce","26.295","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","4c79e305-3325-4ba6-93d4-178987997fb1","27.324","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"211070_anchored_30s","R3","e2012be7-589b-4665-a49d-1eb833fbde0f","28.238","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","6bf08047-a82e-4991-8707-3bd859900070","0.808","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","061f3576-cf32-4a15-af7c-4511984c65dd","1.847","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","8ed7e126-5a76-4a9b-a40c-58c4eac758fa","3.232","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","40a4d62e-8446-46ac-9bbd-1641f455cbfe","4.617","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","09892473-5b84-4ba7-a600-11f89eb6da28","5.887","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","c33414be-1b85-4414-aa7f-1d12db480b6d","7.157","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","3ec0c8af-f204-4010-bfee-0f45d6a9be20","8.196","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","3f2b7656-dba8-4941-a765-bf7995c100f8","9.466","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","06d4b27d-2f66-4206-aedf-6d41998555ac","10.735","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","602f8968-cf35-4a41-a9a9-154c4722ccdc","11.89","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","552138bd-ad71-41d8-b9b0-8f33c7b53ca4","13.044","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","5ea1aa69-29dd-43e9-a8e2-e06908ab6293","14.314","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","34352eaf-dd7b-4219-a4f9-2bf789021eae","15.468","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","f39bafeb-b590-4188-ba42-1ce015b48830","17.777","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","cfc405ca-1bba-4d96-a5cf-8a9a409ed2eb","18.931","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","1cb78608-590e-40e4-827c-9a7b2cb4cd14","20.085","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","bcd0b715-2c35-4525-bb00-0377b966e776","21.355","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","c41dbc1a-3c71-48ad-94b1-2391cfedfea4","22.51","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","5900ae95-2762-4d3d-9e4a-f15346af4458","27.819","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"bs455_anchored_30s","R3","97bead5b-9bc3-4507-9a31-a197bea0311e","28.858","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","0fb23444-beda-4e1b-87fe-31025c32d0b0","0.462","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","89b86f05-91a0-4cbc-b762-031262a42317","1.272","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","7eb65f24-f390-41d3-bec6-d65252898159","2.312","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","06ba4e08-52c0-452f-848b-397813b919d3","3.237","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","f243ab02-195f-42df-b5b2-721a6bcf4b11","4.393","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","529d63ff-a335-4d15-a1ff-b113538779b0","5.433","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","1a9d1f2c-f900-4eb1-8772-ba620f201e10","7.86","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","687694ad-4c97-45fa-a842-45d9602b4ff3","9.016","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","e2c2b3db-c94c-4c0a-8c21-8990ab8933c2","9.825","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","400afe6e-cbba-4475-9a19-a1a4e454dc48","10.519","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","247c924b-13f7-4dde-9f2c-65e4c6666edf","11.559","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","5a1cf3b2-3db4-4ef2-a012-f7b4b75b6987","12.369","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","1c6f97da-8993-422e-a718-3b451108b7ea","13.409","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","421a6cfe-f8ee-4751-a79a-0f1102316cef","14.565","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","dd77a4f7-15d6-476d-aaea-ca6a73dd4504","15.836","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","011bced3-8c52-45dc-a1f7-36dcc8e4c977","16.992","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","360b7b5d-9745-41fd-b51d-7fb08acef105","18.033","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","574e78d7-9c83-4a92-a40f-3bd30a1b4efa","19.189","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","9e98d7e3-8e26-416a-99f7-613686f9fd3c","20.344","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","ce4e4f55-a6a2-47ba-8f88-f160ba644700","21.385","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
"16170075_anchored_30s","R3","cb175b74-685f-4a2a-9423-e0c4ffd58fd1","22.425","","","expiration_peak","confirmed","1","","visible_expiration","paused_frame_review"
