file_id,farm,path,relative_path,bytes,sampled_fingerprint,sha256_full,date_from_name,time_from_name,cow_token,cow_identity_verified,session_token,modality_hint,modality_verified,opens,fps_metadata,frames_metadata,duration_seconds_metadata,width,height,known_development_session,known_development_cow,yolo_training_exposure,rr_tuning_exposure_review,rr_result_viewing_exposure_review,candidate_role,eligible_independent_test,sampled_duplicate_group_size
lindian_8d76e89f260e2b,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T073445n211117\ns211117.MP4,0807\上午\B三舍新产牛\20230807T073445n211117\ns211117.MP4,1258548,d8f1cacfcd40c6034eca971fac9175a5ac7da355ec3b1f075e6151461240ae16,,20230807,073445,211117,,20230807T073445_211117,derived_clip_hint,,True,8.757979308826766,81,9.24870876531574,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_dd47bfe0a1fd43,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T073713n211146\ns211146.MP4,0807\上午\B三舍新产牛\20230807T073713n211146\ns211146.MP4,1166814,8735599029a3c2db42737389c46b0d1bfa6c0245c78ad4314f9aa6812fb81f79,,20230807,073713,211146,,20230807T073713_211146,derived_clip_hint,,True,8.608271375464684,81,9.409554655870446,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_f9506e88d1ea18,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T075802n210984\bs210984.MP4,0807\上午\B三舍病牛区\20230807T075802n210984\bs210984.MP4,1254990,2714298683121771429dd2ca6817c8e3fea82499c3071ef75f8f0347bb2300fe,,20230807,075802,210984,,20230807T075802_210984,derived_clip_hint,,True,8.604898828541002,81,9.413242574257426,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_e65456233fbe07,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T080235n211063\bs211063.MP4,0807\上午\B三舍病牛区\20230807T080235n211063\bs211063.MP4,1550704,47d04c442918f23b22c61db35dd72415eb746ab3d21953eb6e6de0df4d09784b,,20230807,080235,211063,,20230807T080235_211063,derived_clip_hint,,True,8.6438546561652,101,11.684601837672282,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_ab63645c5552e4,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T080524n210974\bs210974.MP4,0807\上午\B三舍病牛区\20230807T080524n210974\bs210974.MP4,1167511,ae6bcd47c8f2ccb48a3a12cd21920e4ec805ad47d3142f668fa55b194980d282,,20230807,080524,210974,,20230807T080524_210974,derived_clip_hint,,True,8.657625242181012,80,9.240409207161125,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_3fc092241137ad,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T081058n200673\bs200673.MP4,0807\上午\B三舍病牛区\20230807T081058n200673\bs200673.MP4,1065448,ad82cda34e72962bd68fbe8ca26d8d9e06c402c194d6fa4f3c1e141ed413889a,,20230807,081058,200673,,20230807T081058_200673,derived_clip_hint,,True,8.7608300479237,72,8.218399353274052,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c17686231da0cb,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T081353n211046\bs211046.MP4,0807\上午\B三舍病牛区\20230807T081353n211046\bs211046.MP4,1568462,0aa9c43833ed00ebc82c2ad60fb173e7464c71f57466f0d97585141a154df097,,20230807,081353,211046,,20230807T081353_211046,derived_clip_hint,,True,8.679060296391267,114,13.135062565172055,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_078cca9fc49418,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T081757n6516\bs6516.MP4,0807\上午\B三舍病牛区\20230807T081757n6516\bs6516.MP4,1324058,a12b95f1d5c4ff214ce5ae56d5d4bca3cbf9d19d43c764850cf4a689183a8cf0,,20230807,081757,6516,,20230807T081757_6516,derived_clip_hint,,True,8.65444055223573,96,11.092571428571429,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_96845515754b5c,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T082122n189556风机影响大\bs189556.MP4,0807\上午\B三舍病牛区\20230807T082122n189556风机影响大\bs189556.MP4,2589695,87faa5019db68d8a11597bee069990fcf620cd055fb43ccf1adc95a4a69414d2,,,,,,bs189556,unknown,,True,8.667760954039931,176,20.305128502415457,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_9caa1d0b86d2b1,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T082622n3015\bs3015.MP4,0807\上午\B三舍病牛区\20230807T082622n3015\bs3015.MP4,1296743,6c2514349cc1e238f10c65a559c8d5ac7eab4c105919c0f5d28e135ef5af157d,,20230807,082622,3015,,20230807T082622_3015,derived_clip_hint,,True,8.668632908237445,89,10.266901475944028,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_adc07ab757dc13,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T083406n200723\bs200723.MP4,0807\上午\B三舍病牛区\20230807T083406n200723\bs200723.MP4,1999985,ce0a7c9f0f78f450025d08f68f98cc9b3a431fdfb949df7998ef3f7f98afd5e8,,20230807,083406,200723,,20230807T083406_200723,derived_clip_hint,,True,8.602942653745957,132,15.343587108827649,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_aa7438a4a5104e,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T084116n190625\bs190625.MP4,0807\上午\B三舍病牛区\20230807T084116n190625\bs190625.MP4,1913167,58d9b00385725080261a289eeb0c199e6e8d7aa1da252998f7d44cc9341ce7d5,,20230807,084116,190625,,20230807T084116_190625,derived_clip_hint,,True,8.678335170893053,115,13.251389550579642,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_1fe02f924ffdd1,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T084558n190624\bs190624.MP4,0807\上午\B三舍病牛区\20230807T084558n190624\bs190624.MP4,948438,ff51e28c6533208568b685988e6d220565e0f102ff2c2044de9407e7dc88f855,,20230807,084558,190624,,20230807T084558_190624,derived_clip_hint,,True,8.677326247308379,63,7.260300950369588,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_91f7bb3f662d5a,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T090015n200794\bs200794.MP4,0807\上午\B三舍病牛区\20230807T090015n200794\bs200794.MP4,1350396,3edf718af5cdb42db6bba4c3e0dfbe20632959eb43c560706b36bd103d419c9b,,20230807,090015,200794,,20230807T090015_200794,derived_clip_hint,,True,8.67989794800357,89,10.253576773960868,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_abb35d905c1e5f,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T090757n450\bs450.MP4,0807\上午\B三舍病牛区\20230807T090757n450\bs450.MP4,1058485,d1b70d9abc4ac6d211f18ae2ea46db24b9c0e6d3ce0d4680795edd8e44603bdd,,20230807,090757,450,,20230807T090757_450,derived_clip_hint,,True,8.747431416957898,72,8.230987654320987,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_5f206ed52a0077,lindian,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T093318n16110159\zs16110159.MP4,0807\上午\B二舍正常0938\20230807T093318n16110159\zs16110159.MP4,1735902,a4a07f4e7fdeda774d7540bee1e72c030772a063994de27d9b1baac9451e78f4,,20230807,093318,16110159,,20230807T093318_16110159,derived_clip_hint,,True,8.572042779599075,123,14.348971786833857,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_e5aee7dd327f89,lindian,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T093848n179187\zs179187.MP4,0807\上午\B二舍正常0938\20230807T093848n179187\zs179187.MP4,1805030,8e979b05b31ba5f52cf8536e848bc50b24a5e458c03fd6b4b99a9c0587339a93,,20230807,093848,179187,,20230807T093848_179187,derived_clip_hint,,True,8.664103449106218,132,15.235275152862702,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_627985a95358ad,lindian,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T094302n170053\zs170053.MP4,0807\上午\B二舍正常0938\20230807T094302n170053\zs170053.MP4,1525677,6425a7c2fe37913637b0642da7ef0a7df6135a3e1885079ff421f83580c1777e,,20230807,094302,170053,,20230807T094302_170053,derived_clip_hint,,True,8.651045197222578,114,13.177598475222364,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_102746f26b90b4,lindian,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T094634n170065\zs170065.MP4,0807\上午\B二舍正常0938\20230807T094634n170065\zs170065.MP4,1701522,97e688927085f8945a849343ee1cfc233538454b484e87731e1f962c72dd0ed5,,20230807,094634,170065,,20230807T094634_170065,derived_clip_hint,,True,8.663202315767446,115,13.274537037037039,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_e6c0d2b7f5550e,lindian,E:\real\use_code\林甸红外视频\all_can_use\16170075.MP4,all_can_use\16170075.MP4,1683026,0e77461b02d62772ad1d4c792aa93613ffb1c49924f37e5c161d3a2f84adb54d,,,,,,16170075,unknown,,True,8.651114745631402,124,14.333412935323384,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_4fc1af5189d829,lindian,E:\real\use_code\林甸红外视频\all_can_use\170272.MP4,all_can_use\170272.MP4,1571376,c0007f24778e763fe64f1011f51951bd7ff3163f7b1bdcb361c5d7afebb0c613,,,,,,170272,unknown,,True,8.694826767916469,106,12.191157205240174,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_d184a68244dc28,lindian,E:\real\use_code\林甸红外视频\all_can_use\170333.MP4,all_can_use\170333.MP4,1283280,f726eff83e95993d62d88b36bbc166c5ea10d384f1c82b017e7841a19e6f6c45,,,,,,170333,unknown,,True,8.654469235753886,90,10.399251247920132,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_d8348cf2dd09d4,lindian,E:\real\use_code\林甸红外视频\all_can_use\170334.MP4,all_can_use\170334.MP4,2412728,cc729d9be20f1eb84973e6321bbf842565cdc1c26a77cd273a491595ad7af65e,,,,,,170334,unknown,,True,8.61188486536676,141,16.372722371967654,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c543104226188d,lindian,E:\real\use_code\林甸红外视频\all_can_use\177395.MP4,all_can_use\177395.MP4,1070929,80f46f18a36f4b709d9d969ce2a5e1f0db80b02da00c3d8fe3fce5d0486739ea,,,,,,177395,unknown,,True,8.633888988342829,72,8.339231613611416,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_d9ae623c62ec31,lindian,E:\real\use_code\林甸红外视频\all_can_use\190546.MP4,all_can_use\190546.MP4,1539237,3cdf0d094210b7064ca8dde8a93f199bdac5afd2bc8f207a438b9f435a2af9d5,,,,,,190546,unknown,,True,8.66325345265241,106,12.235588001589194,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_ea94af4b1dce63,lindian,E:\real\use_code\林甸红外视频\all_can_use\190588.MP4,all_can_use\190588.MP4,1484353,ad686a7dcdcf37ae5ba9f454dbf1775ebe36d22b15d71798508489ed8d97226a,,,,,,190588,unknown,,True,8.64506606080778,97,11.220272849012387,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c6f6b8f70c5a4a,lindian,E:\real\use_code\林甸红外视频\all_can_use\196434.MP4,all_can_use\196434.MP4,1969830,0b7a802674ffe0f7650a8a5f79ae539d46e6189e7a8c51f7328916084b6be8a4,,,,,,196434,unknown,,True,8.586890652085065,130,15.139356638765797,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_007e90dbe8697c,lindian,E:\real\use_code\林甸红外视频\all_can_use\200653.MP4,all_can_use\200653.MP4,1639896,9d5e8d322d710a311cf61b1eba871e3dc52fde8bdb613edbe9e0b8ad103aca2a,,,,,,200653,unknown,,True,8.635083534611491,113,13.086150185701023,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_594fe88f13eaa1,lindian,E:\real\use_code\林甸红外视频\all_can_use\200713.MP4,all_can_use\200713.MP4,2327386,26f020fa6849f511af972ca22bf58f408a9a9734df436d9489789bc1d79d4ca4,,,,,,200713,unknown,,True,8.640372129082275,141,16.318741588156126,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_3c6dcd93d89161,lindian,E:\real\use_code\林甸红外视频\all_can_use\200718.MP4,all_can_use\200718.MP4,2062967,692c863f7ba820e07accc02b19664b23c1cbb2dfb6baa2efa988f80cc7fa64d2,,,,,,200718,unknown,,True,8.65060920157632,141,16.299430099594247,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_468a3cd45f7dfc,lindian,E:\real\use_code\林甸红外视频\all_can_use\200937.MP4,all_can_use\200937.MP4,1318619,b453fb701816cbdd3d1dd228b308d98ec5eb9a58747ad11ba6d30232f874ced4,,,,,,200937,unknown,,True,8.753404101595065,89,10.167473015873016,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_a31c14b9c47477,lindian,E:\real\use_code\林甸红外视频\all_can_use\200939.MP4,all_can_use\200939.MP4,1192561,2dd3ed58a88c39c7eb7fe01fb0a6bbfdbe25fdd18891e7b63cca136c383fab64,,,,,,200939,unknown,,True,8.667925085501977,72,8.306486187845303,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_dbe79617b0e00f,lindian,E:\real\use_code\林甸红外视频\all_can_use\210944.MP4,all_can_use\210944.MP4,1176705,e74338d109341eb21be34ba39920a69d5f193903f1ac810447719644fcc8f451,,,,,,210944,unknown,,True,8.626272225967224,62,7.187345631565462,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_5ee0841515a2c0,lindian,E:\real\use_code\林甸红外视频\all_can_use\210989.MP4,all_can_use\210989.MP4,1860226,4521cd4a0130b0dbc56fde9d0b44bbb8c6026d605c27cd68763736ca0c99cf9e,,,,,,210989,unknown,,True,8.655747308809529,141,16.289754653130288,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_05c2235ccb41b9,lindian,E:\real\use_code\林甸红外视频\all_can_use\210994.MP4,all_can_use\210994.MP4,1277743,eccedd8012c3bcaebf9d7d0c95497b21934ca989fa806dcac4f259913084cd9c,,,,,,210994,unknown,,True,8.744842273392786,89,10.177427701674278,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_e91701835d7a49,lindian,E:\real\use_code\林甸红外视频\all_can_use\211040.MP4,all_can_use\211040.MP4,1349035,65f5048a064924e7c14531da1219b139571f294a05b0d096f15a65acf08b0ee8,,,,,,211040,unknown,,True,8.69753872328764,88,10.117804910069582,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_d77442260bc7ee,lindian,E:\real\use_code\林甸红外视频\all_can_use\211049.MP4,all_can_use\211049.MP4,813798,b8b5ea9b234e9d0fd5c1167b8925d489971106fa818d430d2f402311fdd872bb,,,,,,211049,unknown,,True,8.664554531490015,53,6.116875346260388,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_587000ae8e9f27,lindian,E:\real\use_code\林甸红外视频\all_can_use\211056.MP4,all_can_use\211056.MP4,1840259,47ab6a8e6845e1566a1688913fc774d01164b3863ce224af1d9f237e6243e26b,,,,,,211056,unknown,,True,8.710086138312397,116,13.317893549842129,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c08d4a12a93e51,lindian,E:\real\use_code\林甸红外视频\all_can_use\211070.MP4,all_can_use\211070.MP4,1300269,abf6d2c21ab1ad023256e96d322699f18c72ea79f5e57476114a5736f40e311b,,,,,,211070,unknown,,True,8.747097425542655,88,10.060480147737765,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_6749a356607995,lindian,E:\real\use_code\林甸红外视频\all_can_use\ba170296.MP4,all_can_use\ba170296.MP4,1582195,d673ff0f035ba98c94e1aacaa6547cdfc4fe7312f183d1f939097ba35d1b5e5d,,,,,,ba170296,unknown,,True,8.662084859459236,106,12.237238692512353,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_5c77237060f0e7,lindian,E:\real\use_code\林甸红外视频\all_can_use\ba177610.MP4,all_can_use\ba177610.MP4,1639809,d42fe66bdce3bba029fe656c595c303db5c739ae25a43381bec3ecf6e7a1819e,,,,,,ba177610,unknown,,True,8.574367807842293,114,13.295440848214286,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c81d728fd7c098,lindian,E:\real\use_code\林甸红外视频\all_can_use\ba455.MP4,all_can_use\ba455.MP4,1379207,e36ebad623c60bfb9c124f36072ef2c13a3f717dc57df64e087c5184021cbbdb,,,,,,ba455,unknown,,True,8.669675438677121,89,10.265666878710771,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_9cb9127a894cf2,lindian,E:\real\use_code\林甸红外视频\all_can_use\ba6516.MP4,all_can_use\ba6516.MP4,1041164,a47d23309ea8fafcfc62947fdb8ba2822ab3f7fa5c3276987cbd267ddc99a9d6,,,,,,ba6516,unknown,,True,8.662621398708334,70,8.080694835680752,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_a42c5fd17b6fd3,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs0514.MP4,all_can_use\bs0514.MP4,2242546,6db3bd6d3bbb305cb082efc620032b7250b6aad6971de1dbde8099787c3a6969,,,,,,bs0514,unknown,,True,8.673167677376714,141,16.257036096256684,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_8f7b7f9ee0f11f,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs1479.MP4,all_can_use\bs1479.MP4,1361798,a2ad02868f5200770919ee59f380be8970e94a74baa3400a8e37459733fd6c59,,,,,,bs1479,unknown,,True,8.650783783008311,79,9.13212050856827,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_4e5a6e5abaf95e,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs170227.MP4,all_can_use\bs170227.MP4,2071813,fb7e44982d24c2951d3daec3dd911ae55fd26ec56605e833af2a873b7b05dbc2,,,,,,bs170227,unknown,,True,8.652780228303966,132,15.255212373037859,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_688bd9585d7a91,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs177611.MP4,all_can_use\bs177611.MP4,2273664,4c05d524a4f4599d79560e9da398d7e3f91d2954c50d52b6d4f6357d2a8c127b,,,,,,bs177611,unknown,,True,8.66995223985192,132,15.224997364259359,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_120728410201aa,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs189556.MP4,all_can_use\bs189556.MP4,2589695,87faa5019db68d8a11597bee069990fcf620cd055fb43ccf1adc95a4a69414d2,,,,,,bs189556,unknown,,True,8.667760954039931,176,20.305128502415457,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_f9e11e78de1b04,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs190624.MP4,all_can_use\bs190624.MP4,948438,ff51e28c6533208568b685988e6d220565e0f102ff2c2044de9407e7dc88f855,,,,,,bs190624,unknown,,True,8.677326247308379,63,7.260300950369588,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_1525a9ea00f872,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs190625.MP4,all_can_use\bs190625.MP4,1913167,58d9b00385725080261a289eeb0c199e6e8d7aa1da252998f7d44cc9341ce7d5,,,,,,bs190625,unknown,,True,8.678335170893053,115,13.251389550579642,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_62d05d17d0ba49,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs196399.MP4,all_can_use\bs196399.MP4,1690319,140f4e58412a723fe4b683a9b28b142fe2e330d36ba8adfe55b9dc6b2dfdbb76,,,,,,bs196399,unknown,,True,8.652701737681504,97,11.210371389270977,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_9ddc073edd8b88,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs200673.MP4,all_can_use\bs200673.MP4,1065448,ad82cda34e72962bd68fbe8ca26d8d9e06c402c194d6fa4f3c1e141ed413889a,,,,,,bs200673,unknown,,True,8.7608300479237,72,8.218399353274052,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_43e3962302e55f,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs200723.MP4,all_can_use\bs200723.MP4,1999985,ce0a7c9f0f78f450025d08f68f98cc9b3a431fdfb949df7998ef3f7f98afd5e8,,,,,,bs200723,unknown,,True,8.602942653745957,132,15.343587108827649,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_596a17060c392c,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs200794.MP4,all_can_use\bs200794.MP4,1350396,3edf718af5cdb42db6bba4c3e0dfbe20632959eb43c560706b36bd103d419c9b,,,,,,bs200794,unknown,,True,8.67989794800357,89,10.253576773960868,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_923aa028e8a97b,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs210974.MP4,all_can_use\bs210974.MP4,1167511,ae6bcd47c8f2ccb48a3a12cd21920e4ec805ad47d3142f668fa55b194980d282,,,,,,bs210974,unknown,,True,8.657625242181012,80,9.240409207161125,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_7a8f96334afa5c,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs210984.MP4,all_can_use\bs210984.MP4,1254990,2714298683121771429dd2ca6817c8e3fea82499c3071ef75f8f0347bb2300fe,,,,,,bs210984,unknown,,True,8.604898828541002,81,9.413242574257426,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_beb0b303d0314e,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs211046.MP4,all_can_use\bs211046.MP4,1568462,0aa9c43833ed00ebc82c2ad60fb173e7464c71f57466f0d97585141a154df097,,,,,,bs211046,unknown,,True,8.679060296391267,114,13.135062565172055,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_383fd265e719af,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs211063.MP4,all_can_use\bs211063.MP4,1550704,47d04c442918f23b22c61db35dd72415eb746ab3d21953eb6e6de0df4d09784b,,,,,,bs211063,unknown,,True,8.6438546561652,101,11.684601837672282,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_3dfbed2b5ed083,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs3015.MP4,all_can_use\bs3015.MP4,1296743,6c2514349cc1e238f10c65a559c8d5ac7eab4c105919c0f5d28e135ef5af157d,,,,,,bs3015,unknown,,True,8.668632908237445,89,10.266901475944028,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_cc150073598a6d,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs450.MP4,all_can_use\bs450.MP4,1058485,d1b70d9abc4ac6d211f18ae2ea46db24b9c0e6d3ce0d4680795edd8e44603bdd,,,,,,bs450,unknown,,True,8.747431416957898,72,8.230987654320987,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_9bcd0c5dd7bd6a,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs455.MP4,all_can_use\bs455.MP4,1680230,f93546ac9da71da4fc5118b4ef4f5cd7a3db716f8c92426c71d611deaf946e01,,,,,,bs455,unknown,,True,8.663016720698423,107,12.351355590062111,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_89f7fd8e0e26c6,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs4717.MP4,all_can_use\bs4717.MP4,1194117,92b8f2058d48bfc6e57d072c7b8bc0dafbf728b7a6f2d51e2fe20537171f7b28,,,,,,bs4717,unknown,,True,8.669675438677121,79,9.112221162001696,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_624c183361210b,lindian,E:\real\use_code\林甸红外视频\all_can_use\bs6516.MP4,all_can_use\bs6516.MP4,1324058,a12b95f1d5c4ff214ce5ae56d5d4bca3cbf9d19d43c764850cf4a689183a8cf0,,,,,,bs6516,unknown,,True,8.65444055223573,96,11.092571428571429,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_9232ce5f001512,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns153017.MP4,all_can_use\ns153017.MP4,1418072,21db9f507cb094e7b4948d48d24d05b6bfbc36bc5c78133596c5d22e36c1ef86,,,,,,ns153017,unknown,,True,8.570444170088145,88,10.267845896147405,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c1ad0dd42f447d,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns170082.MP4,all_can_use\ns170082.MP4,1030775,e505ced7e545bda5c10f626d70576c599b8be2fa82452898d5ca677e4ad6bcd7,,,,,,ns170082,unknown,,True,8.6597165196901,80,9.238177695320552,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_08fffd238a6fb0,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns179166.MP4,all_can_use\ns179166.MP4,1078880,54375aedcbb18698d3cbd546159a6d86e751ff0ff3541b03cc4fafe0cd2a2bda,,,,,,ns179166,unknown,,True,8.587032628483406,71,8.268281148075667,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c5da83ff1913dc,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns196527.MP4,all_can_use\ns196527.MP4,1370920,f884f8956f01e181a246ed5ba203913c9f4a8e90d336a8d7bb0ead1936c82352,,,,,,ns196527,unknown,,True,8.752279239385256,82,9.368988095238096,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_8e4b38699809af,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns200886.MP4,all_can_use\ns200886.MP4,1378356,c4298718ea19707409dfd2beeb7c9529c1086d9e8986abf778d9861aa481b3dc,,,,,,ns200886,unknown,,True,8.755854695194635,99,11.306720297029702,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_e790eaface0e01,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns210947.MP4,all_can_use\ns210947.MP4,1892378,19101ab77ffddae7237982f78902ca37b55467b2084de72cb0c4b06c6a21e315,,,,,,ns210947,unknown,,True,8.67178924259056,115,13.261392405063292,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_7624d01ed98533,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns211003.MP4,all_can_use\ns211003.MP4,1732101,91b3ab37276bef8c1b802953bd4a8101cb4ee8098cf69341dfda60a6eb102579,,,,,,ns211003,unknown,,True,8.655017702793744,115,13.287090096058298,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
lindian_c82e9e57822285,lindian,E:\real\use_code\林甸红外视频\all_can_use\ns211013.MP4,all_can_use\ns211013.MP4,956603,484b09bfe6f2af7a94ccc7590ef54d1d3939f87da3ea324bc1360d087d1ec922,,,,,,ns211013,unknown,,True,8.622537644255283,62,7.190458604875694,1080,1440,False,False,unknown,,,reference_or_renamed_media_review,False,2
