file_id,farm,path,relative_path,bytes,sampled_fingerprint,sha256_full,date_from_name,time_from_name,cow_token,cow_identity_verified,session_token,modality_hint,modality_verified,opens,fps_metadata,frames_metadata,duration_seconds_metadata,width,height,known_development_session,known_development_cow,yolo_training_exposure,rr_tuning_exposure_review,rr_result_viewing_exposure_review,candidate_role,eligible_independent_test,sampled_duplicate_group_size,reviewer,review_date,review_notes
jiufu_6e5606d58e82c5,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090823-1078.MP4,0802\20240802T090823-1078.MP4,8529353,b03ba8a73bbdb9128ea5a578b8bf21762a7c863a84f7189a33d03128bfd198c0,,20240802,090823,1078,,20240802T090823_1078,thermal_name_hint,,True,8.448419914483708,573,67.82333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_58dfb2705d8668,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091131-281.MP4,0802\20240802T091131-281.MP4,6708905,30965b451c05e3b0268419b51cf66bf4054ebf57364c19a6470aaf59e745351c,,20240802,091131,281,,20240802T091131_281,thermal_name_hint,,True,8.752087205822123,463,52.901666666666664,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_a7efdc57a481f8,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091253-697.MP4,0802\20240802T091253-697.MP4,10721214,e79edd9f29f2a67aaa3c173813224d23b9f70e2ba32b36a24a72d8ada6393f17,,20240802,091253,697,,20240802T091253_697,thermal_name_hint,,True,8.518547813019062,718,84.28666666666666,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_a1fad2b6534006,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091448-353.MP4,0802\20240802T091448-353.MP4,16371080,02648799ad550c3348632e1266925ef20f8fa5df93247af109d8cc67737f6fc2,,20240802,091448,353,,20240802T091448_353,thermal_name_hint,,True,8.60419921502877,1129,131.215,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_d16072cd12326f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091715-347.MP4,0802\20240802T091715-347.MP4,10435217,0f0b3b4277bdfa8e0c1d438b52c130204028bba7b443bd502635118691dd1323,,20240802,091715,347,,20240802T091715_347,thermal_name_hint,,True,8.769053258031214,722,82.33500000000001,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_1686565c1da471,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091928-1137.MP4,0802\20240802T091928-1137.MP4,15052211,04e7a0383da12e6a4349ed7a85515008bc66b5f7ef450dadf847ed4da35f2739,,20240802,091928,1137,,20240802T091928_1137,thermal_name_hint,,True,8.580132002030801,1014,118.17999999999999,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_4923eea2509695,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092151-1308.MP4,0802\20240802T092151-1308.MP4,15261975,959efc156a3d85cb4fe3f5dfc60c90ef035bc6000424dd9d5551d58039b2b09a,,20240802,092151,1308,,20240802T092151_1308,thermal_name_hint,,True,8.59892341368724,1041,121.06166666666665,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_ff4c4ac565e3b0,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092438-1539.MP4,0802\20240802T092438-1539.MP4,15622314,dbb9b9b8c17f1974ea214a16c0858c36f1aaf7356331768144a06b723b390812,,20240802,092438,1539,,20240802T092438_1539,thermal_name_hint,,True,8.587324625060473,1065,124.02000000000001,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_24afbde80aa2d4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093003-493.MP4,0802\20240802T093003-493.MP4,15401600,c41c0917a157f1e5ea898499d8f5f0ac18a2661f06b0b4f420dc7f6fc2461b1e,,20240802,093003,493,,20240802T093003_493,thermal_name_hint,,True,8.755329390730298,1061,121.18333333333335,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_3f4fbf87cbf023,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093253-1285.MP4,0802\20240802T093253-1285.MP4,8434736,d03ffbd62993d9f544ff888446074842c62468ac3bb597229029d300a2a5d8e6,,20240802,093253,1285,,20240802T093253_1285,thermal_name_hint,,True,8.727655099894848,581,66.57,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_6434f8ad9b4978,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093445-659.MP4,0802\20240802T093445-659.MP4,15555369,5ce8cd85e7ad6c16dcf98cae7f3ed2a26257b04bc8a0c4358b33552e40e6eecd,,20240802,093445,659,,20240802T093445_659,thermal_name_hint,,True,8.595684471170852,1053,122.50333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_0f495ca37676e0,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094056-353.MP4,0802\20240802T094056-353.MP4,18057699,3ba6e4e5defde6bcf60ba71ea578049c985034cc436546c93f503eb90b67c021,,20240802,094056,353,,20240802T094056_353,thermal_name_hint,,True,8.6092246745897,1217,141.35999999999999,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_87e482c45f5ec2,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094348-A1022209.MP4,0802\20240802T094348-A1022209.MP4,19267481,892841afd941f83a4303608c44c30cffe0dd9c42351dd8d16f1693c9fb8ab3b3,,20240802,094348,A1022209,,20240802T094348_A1022209,thermal_name_hint,,True,8.62409407300365,1303,151.08833333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_135fcf30e11031,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T090924-A1022245.MP4,0803\20240803T090924-A1022245.MP4,17152087,7d7ebfb491825ee5e3ae7ed297e967c08b8d0a44559b46b84c0a416b46b36533,,20240803,090924,A1022245,,20240803T090924_A1022245,thermal_name_hint,,True,8.579514423315624,1152,134.27333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_21792037472910,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091738-493.MP4,0803\20240803T091738-493.MP4,11120921,f7d8f7537fbd8c9062c95825d74e7b644f3b8d8231b37ab00a39126f978a55f7,,20240803,091738,493,,20240803T091738_493,thermal_name_hint,,True,8.747022391615054,765,87.45833333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_fdc3b301cd9ef1,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091934-653.MP4,0803\20240803T091934-653.MP4,7155333,c3970fe1bfb62b969b5edeacba4d15ae533a88265ac906f8613d21850d7d5883,,20240803,091934,653,,20240803T091934_653,thermal_name_hint,,True,8.737608562154575,498,56.995,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_86e7274f6556e4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092044-A1021152.MP4,0803\20240803T092044-A1021152.MP4,17220421,f425e900c4f995a359ddfe809259ed4c50929436014a49da8ce204408e57b98f,,20240803,092044,A1021152,,20240803T092044_A1021152,thermal_name_hint,,True,8.586511129978959,1163,135.445,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_b1efccc0572872,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092348-A1021145.MP4,0803\20240803T092348-A1021145.MP4,9725229,d06ca15d5f371423aa097de4bb0339f07866e7373a95557943f6866ecb10aaa4,,20240803,092348,A1021145,,20240803T092348_A1021145,thermal_name_hint,,True,8.743783783783783,674,77.08333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_cbf053d260a726,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092519-218.MP4,0803\20240803T092519-218.MP4,11097334,29c7a4c3209bfc4a56d6df420424ec03a9159e8c04784c73f0b0a69c11b86823,,20240803,092519,218,,20240803T092519_218,thermal_name_hint,,True,8.71293182512993,760,87.22666666666666,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_b7a3631a4e36ce,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092702-588.MP4,0803\20240803T092702-588.MP4,7892109,a789875cb1b99190857e68b78734705f78f55cc6a69e2416d73b0a1a5c2ff722,,20240803,092702,588,,20240803T092702_588,thermal_name_hint,,True,8.743492029413343,543,62.10333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_4cadeee3a7496f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092818-697.MP4,0803\20240803T092818-697.MP4,7653624,b656ed04edc054ceb692d19a2d38fc0082027d6d5e5de230159e4eb40899fb83,,20240803,092818,697,,20240803T092818_697,thermal_name_hint,,True,8.734639654599802,526,60.21999999999999,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_0bede2d3d6e2ef,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092932-1233.MP4,0803\20240803T092932-1233.MP4,5788270,e3078c6587c84e6dd542997d846ae58c2d89fed7b59f796a60a92322149050f4,,20240803,092932,1233,,20240803T092932_1233,thermal_name_hint,,True,8.730905668573083,402,46.04333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_771e73351d8f0d,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093253-1316.MP4,0803\20240803T093253-1316.MP4,12357991,b55a23d56a4d00e6c37d85e3bc6fc7fda1f5cc43dbcd77a634a010893bc74a33,,20240803,093253,1316,,20240803T093253_1316,thermal_name_hint,,True,8.553636067317425,831,97.15166666666666,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_ed4591eaed0b3f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093609-1496.MP4,0803\20240803T093609-1496.MP4,9944963,f53ddd40d2bc3d5823f815866268029559ae5643fb367f2733e06916bfe2c1c8,,20240803,093609,1496,,20240803T093609_1496,thermal_name_hint,,True,8.480385933731116,668,78.77,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_39c814598b6c9a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093744-1589.MP4,0803\20240803T093744-1589.MP4,13186979,1ee308202dbdc4232499807789d34d4e4d31e93515ecc951888ff34a8cabc15f,,20240803,093744,1589,,20240803T093744_1589,thermal_name_hint,,True,8.742004264392325,902,103.17999999999999,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_c79b86b8813e90,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T093943-1358.MP4,0803\20240803T093943-1358.MP4,8291501,8ec6b59479ea3e2a0065e68bdccb3937f3345b7e09d8706831e5f9929982acfa,,20240803,093943,1358,,20240803T093943_1358,thermal_name_hint,,True,8.45498014015736,557,65.87833333333333,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_bc67a7e651f9ae,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094125-A1021134.MP4,0803\20240803T094125-A1021134.MP4,8915791,f30d6e0baa79cb104457c7cc7c0c257682879736968b27d17f420211fdd9abb7,,20240803,094125,A1021134,,20240803T094125_A1021134,thermal_name_hint,,True,8.747468086108626,619,70.76333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_d0a278abbce35d,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094255-372.MP4,0803\20240803T094255-372.MP4,7976499,4ae897a15938127f2183f3c9170b527398da0e19890ea7477175d5e7355f5b96,,20240803,094255,372,,20240803T094255_372,thermal_name_hint,,True,8.370079371442316,522,62.364999999999995,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_72f9214b6e39c9,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094432-950.MP4,0803\20240803T094432-950.MP4,9342890,0bf41076fc6eebb13207af0ab0915d9b9c713cb1369b4b5fee46e5c42da279be,,20240803,094432,950,,20240803T094432_950,thermal_name_hint,,True,8.76618950238582,643,73.35000000000001,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_24b7bfc0889845,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T094604-707.MP4,0803\20240803T094604-707.MP4,8048076,2a95d0b93b2705624536adee1429de94478b6479436f680ceff8f8f96c3136ac,,20240803,094604,707,,20240803T094604_707,thermal_name_hint,,True,8.413796732352864,533,63.34833333333333,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_44a8b44ef7ff55,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095323-1268.MP4,0803\20240803T095323-1268.MP4,10297987,c30f9218e68af243ac87687c594f05674d070381c18adc4d9b7791620be464a6,,20240803,095323,1268,,20240803T095323_1268,thermal_name_hint,,True,8.748301000864945,708,80.92999999999999,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_46aefc048b6969,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095513-989.MP4,0803\20240803T095513-989.MP4,14143797,cb26dafb02b04374ea9d9cb5ebc54ae34a32e855c3576f18e28331acb778de42,,20240803,095513,989,,20240803T095513_989,thermal_name_hint,,True,8.73094615315234,968,110.87,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_f19803e664a7cb,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T095912-A1022198.MP4,0803\20240803T095912-A1022198.MP4,9283157,e551ff311508e0b58a08c27388883b1941a689339084947cd9ac55335e827983,,20240803,095912,A1022198,,20240803T095912_A1022198,thermal_name_hint,,True,8.741899441340783,652,74.58333333333333,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_ca838441c991bb,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100248-1634.MP4,0803\20240803T100248-1634.MP4,9755865,e02aa7addd7cdd38252aefc7389f25e8b94170d9b57097c99393d305e3f810e6,,20240803,100248,1634,,20240803T100248_1634,thermal_name_hint,,True,8.746659714527798,671,76.715,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_fc574ca4aa0e22,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100437-639.MP4,0803\20240803T100437-639.MP4,8533181,13afdd4bf31075ec64dd7b9ac2e5e08862c5f28b42ef2cdefea7d69faa619f21,,20240803,100437,639,,20240803T100437_639,thermal_name_hint,,True,8.429764353148153,567,67.26166666666667,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_366cb8600d5450,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T100819-1469.MP4,0803\20240803T100819-1469.MP4,9375149,069101aaed3896a2886efd2c26be7f12b720ad63b6774ff5b5931e29a83c024a,,20240803,100819,1469,,20240803T100819_1469,thermal_name_hint,,True,8.740290442418102,647,74.025,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_a72be27aa4d574,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101007-546.MP4,0803\20240803T101007-546.MP4,8843933,75d0be403cdf6cef88abce5ef1c1a88ae897aefb53b034cf8bb869a506585b0b,,20240803,101007,546,,20240803T101007_546,thermal_name_hint,,True,8.459258188128118,585,69.155,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_3c840580af889d,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101133-882.MP4,0803\20240803T101133-882.MP4,9499902,021cc03ad09b56d36f1f9d5ba9386866638772dae6d321cab528cbdabdf3511a,,20240803,101133,882,,20240803T101133_882,thermal_name_hint,,True,8.765541740674955,658,75.06666666666668,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_cc8f24e9070eb6,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T101522-677.MP4,0803\20240803T101522-677.MP4,5862105,80e2519ee647c5cb4459ee1bc6b82a66fe54dc78a4aeba117044e8d80246335b,,20240803,101522,677,,20240803T101522_677,thermal_name_hint,,True,8.707834896001724,404,46.394999999999996,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_658fffa214f378,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085308-606.MP4,0804\20240804T085308-606.MP4,33840474,df3f5910cb712ed4950c4f6852895c68468c0be7b3467b6ac83ce189d6fb9044,,20240804,085308,606,,20240804T085308_606,thermal_name_hint,,True,8.688656476267095,2304,265.17333333333335,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_9fc4ab4ff20989,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T085751-913.MP4,0804\20240804T085751-913.MP4,27211248,09bec9b8b83948efcab69c7a97d76c14dd2fd97e1e2be5c369e49cabee1608f5,,20240804,085751,913,,20240804T085751_913,thermal_name_hint,,True,8.57518138603953,1828,213.17333333333332,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_080c7e20b51912,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090336-716.MP4,0804\20240804T090336-716.MP4,23434424,3881f21b5e370f60c52f5ef746cc34748e3a88a2b885e916402d8ced91873013,,20240804,090336,716,,20240804T090336_716,thermal_name_hint,,True,8.659513785141925,1594,184.07500000000002,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_4a28bba3529d28,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090706-674.MP4,0804\20240804T090706-674.MP4,8022644,45518df21a08abe1efccfbd06d9ca962b974e6277a721b714b031659fc2d9256,,20240804,090706,674,,20240804T090706_674,thermal_name_hint,,True,8.40776343015794,535,63.63166666666667,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_a005ae733f6503,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T090918-664.MP4,0804\20240804T090918-664.MP4,28524945,83d18cc932d3beb214f045b7da7f89237e7898a6523ace12166e7706b8db958f,,20240804,090918,664,,20240804T090918_664,thermal_name_hint,,True,8.676718660592865,1946,224.2783333333333,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_8f5bef5fd5a268,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091409-608.MP4,0804\20240804T091409-608.MP4,9361566,217d2cfee253e060adb440e46502bb3a08f5b793b145e2cac078a789cb7866b5,,20240804,091409,608,,20240804T091409_608,thermal_name_hint,,True,8.73603445955041,649,74.29,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_1f9c8c3925bc30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T091622-A1022186.MP4,0804\20240804T091622-A1022186.MP4,17352425,89fa87ea30106ede2ae997e07c3f88c7ac4a80320cfa3c41b35cae0c2a0d77b5,,20240804,091622,A1022186,,20240804T091622_A1022186,thermal_name_hint,,True,8.756187364365658,1197,136.70333333333332,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_14d4ade8b6206e,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092029-619.MP4,0804\20240804T092029-619.MP4,14094043,48134fa3f3431680cef8c92a291cc2b7a0a410fcf9c944b81911d96bc5071adc,,20240804,092029,619,,20240804T092029_619,thermal_name_hint,,True,8.576056633770285,953,111.12333333333333,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_b7b6bd430c8fe7,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092241-719.MP4,0804\20240804T092241-719.MP4,11296383,b0b941844f0613cb24cd51de0b3d594d2dec79e8a8a225ab5cb1b7d38b4c28b5,,20240804,092241,719,,20240804T092241_719,thermal_name_hint,,True,8.517192109999815,765,89.81833333333333,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_2b9099fd06d9e1,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092512-678.MP4,0804\20240804T092512-678.MP4,22450241,2c31de23b2886cfe126feab3ba9a928f4f41bf5d1983826b2acacb697e0f2be8,,20240804,092512,678,,20240804T092512_678,thermal_name_hint,,True,8.646023301741488,1525,176.38166666666666,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_370ef65c280bd7,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T092832-A1022249.MP4,0804\20240804T092832-A1022249.MP4,9869369,ed3e37b9578305a71b1363c92e9108d16ec8ee65b7ad3bb9fa122153313b4181,,20240804,092832,A1022249,,20240804T092832_A1022249,thermal_name_hint,,True,8.50775644959895,670,78.75166666666667,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_638ea7f2298781,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093751-1425.MP4,0804\20240804T093751-1425.MP4,4034329,d2ed770b70cce5af150dadec0554baade6a9793b5d2b83d871a8518ea8b2596d,,20240804,093751,1425,,20240804T093751_1425,thermal_name_hint,,True,8.708771199667048,279,32.03666666666667,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_931fb29cee6b4b,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,0804\20240804T093919-880.MP4,11551033,eb5905d880f54c866a2cf616a3cc7cd013c001c1233c25d69c928a6d726b272f,,20240804,093919,880,,20240804T093919_880,thermal_name_hint,,True,8.737438333637858,797,91.21666666666667,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_be8ffd0d187b42,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T094443-1469.MP4,0804\20240804T094443-1469.MP4,2766606,bdb1742b98a13ac75dbcdbe7e1db4959e47ef073e9723d60d2c5f7b0d1dc53b8,,20240804,094443,1469,,20240804T094443_1469,thermal_name_hint,,True,7.773579085370556,168,21.611666666666668,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_b01f0755dc6a1f,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,0804\20240804T095921-639.MP4,12793397,fd5cd0b2622898cfe8ab24cfec5d73fc7be6ea3cfc49361f011f0406e81a19b2,,20240804,095921,639,,20240804T095921_639,thermal_name_hint,,True,8.740956082901892,892,102.04833333333335,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_f242385ce55e15,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,0805\20240805T085705-1436.MP4,13736621,deaabc0d59d006de6db803d2a37a2bdc015ae771c4d4a5aac4e817f3102509c8,,20240805,085705,1436,,20240805T085705_1436,thermal_name_hint,,True,8.756421530059702,946,108.03500000000001,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_f920435ef76ec4,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,0805\20240805T085918-1428.MP4,24016556,6a353b954b28f69e2fb9bffba0e07d0193e8eab3e21d90cf245c901f4b488b81,,20240805,085918,1428,,20240805T085918_1428,thermal_name_hint,,True,8.665200893648711,1629,187.99333333333334,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_d37cd7a2cec816,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090249-668.MP4,0805\20240805T090249-668.MP4,23282371,b1b03983d1862d133ff6993db1fd42148788f21c61edb13feb1b81216c27e04f,,20240805,090249,668,,20240805T090249_668,thermal_name_hint,,True,8.6479255241167,1573,181.89333333333332,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
jiufu_7f52d294468aa5,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,0805\20240805T090618-1398.MP4,15420966,55777b0940de0e994fc1e361615e4854be407e71b216992032fea254e43b4d80,,20240805,090618,1398,,20240805T090618_1398,thermal_name_hint,,True,8.753348444261281,1062,121.325,1080,1440,False,False,no_user_confirmed_20260909,,,hold_pending_exposure_and_identity,False,1,,,
