frame_id,locations,json_sha256,replay_missing_points,split,image_path,label_path,label_sha256,image_sha256,current_matches_json_replay,current_matches_legacy_txt,image_dimensions_match,embedded_vs_current_pixel_MAE,embedded_vs_current_thumbnail_correlation
211040_frame_000045,1,e187854b32b06c799bbe83c3aad2295b3392b100316c50c851e1bd7b5640fb74,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000045.txt,1eeb8e6d45317eb9cfae1a4a8b814811cbea94d07f21412d6eb5f102652c5263,ca24191c6e33a7a44bbd4b8925c76d65bfe10dae19b5bd1391d1082138795cfe,True,False,True,1.181165099143982,0.9997734529205655
211040_frame_000048,1,18d02e910778e9c20f5b0662a1be1ed782e1c5728d5132f090b1161e6be62bfc,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000048.txt,253b2bd7ef4613dd65a774be36b88e956be2813f92466c6c75d156483bff04d2,38467883b0523472f096e598e77a869acf65187f5bf54c0c27daab1c2dbf1415,True,False,True,1.1944268941879272,0.9997634288042931
211040_frame_000051,1,67a023c43eed0db170e3e5ddb20dd69fbdd570d0b75425c1836f027d250e0c0f,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000051.txt,a5d3ddfa819422421282c22f3c800c646f418a8a7bff5b4cf2b668edf3403ae3,33f9879c6e1688cfaa8d28360a8383e2241da2aaecddaec24457cb17186125a9,True,False,True,1.1980490684509277,0.9997658006699573
211040_frame_000054,1,ba1af770d4a0d2db408969d17bfdf1d218f3fb41b5852d8c3b3346d8fdb625da,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000054.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000054.txt,47f32922e362e36c0bab2aaee5fe357248fc82ade5c5a00b4fb19d9fd4d5d5e3,b642002dec4bb87b3d1771cff1011bd85be57e57bdcccafd41cc0d9c7980e890,True,False,True,1.194125771522522,0.9997661241314808
211040_frame_000057,1,50374e4c8571dcadcd1a3641fa59a21f13b01c30f4279a6ce576bdf731f2f2b3,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000057.txt,3cb6692fd57df4a4c79d6788e8c9f2726b7cc025685c12adc3ae32fd0fee0ff5,fc0ba9c58e27b0713c32504dfe8345d75322e9a6bfd6d71a7c24761c3d481180,True,False,True,1.1992324590682983,0.9997663782894923
211040_frame_000060,1,092a8b773bd6a42c309cefbe3f8dc70e762b300684f5037c1ef129f2fcbdc517,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000060.txt,398fc82ee31619e862e067f6c8ac151fbb277abd4ee690494cde6020fa7f1f9f,741e3dd65db7465a47bc9343e96271514ec05e975e27f1baa38c83134649b118,True,False,True,1.1953798532485962,0.9997628461722806
211040_frame_000063,1,06ec7a18128b5089511ee6146d232eb8633383cec1ba3de42b2c3af0df0de7d5,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000063.txt,a049ff960e8c744c01d8043338956bf0de673e9d06556bdab2bf7ad3596b4e64,24e156705be0882b99b54eac2c95ae5efb6e21805093a2b680b73db947824da1,True,False,True,1.1939448118209839,0.9997648005618631
211040_frame_000066,1,64981036171fe2d4015b23015b17c8e69e5f11052de8da1443315efb6baa60ce,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000066.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000066.txt,f2c91586b547285586783c0fce53f920e42c830d1aad2c70c01769b4d0a432da,76e7acbbe2f2a414dd56b8316a07e0180818f0e96cc4d6e2e510a9a42598f317,True,False,True,1.198378562927246,0.9997604914192465
211040_frame_000069,1,c542236285949f9c0e2265377b3d4ce7000dd07ba93c424484c3d8a265f26192,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000069.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000069.txt,731ce56a3f7ea0941eeccafdc0b089a7ba96e16b2005a37bac44c41e04bc1cdc,7bd0a2ba4307e76a835baf857bf44791f1bc6fe81b7d2f654cf40890eeb9398d,True,False,True,1.195174217224121,0.9997579265525574
211040_frame_000072,1,5b1d178c8bd8b49e09031a00267a991100f289d4b2e70999c66fd0fc620cb78e,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211040_frame_000072.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211040_frame_000072.txt,201e07fb9265f571a29df9bce99fabc65ce4e9e7c219be0ba2464521f9378cb6,9c81752bbe82681d41e9ba9f4e40300eecde97c9b5b00021fe4b3b057f000031,True,False,True,1.2016021013259888,0.9997630377173814
211040_frame_000075,1,83afd539b7a62f74a1daccb0ef5e05df9e54505b089f5845778bbb9affa07ad6,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211040_frame_000075.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211040_frame_000075.txt,c618b0c784dc7cf6299500c849e1c91784677b3ee218ed7b1b9812b58cf8f41d,e7c61c7896515d7d5ff543979dde649b646701c9d490d590c946c12acd02ab88,True,False,True,1.2030047178268433,0.9997634785578157
211040_frame_000078,1,ae0281f9bd969b0a4cf0f8e8f75bd9aea844781b934e0ba244cb4f6a7cc63d63,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000078.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000078.txt,92ab4e75668b9c59c800bfc1edd8a611c88a2866db3b7617d598121e10c88116,8a1203e6868818c2d91907c9768bb7f287511f3152df862c0c4a18795f5c9413,True,False,True,1.216870903968811,0.9997553808726071
211040_frame_000081,1,ba8bc25c56ab0741dd8a037da1a8dcef92085b51f83dc5d26da5d9ac34e17850,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000081.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000081.txt,0acc493a41cf16196e52759ecaaf82201aa20de8734d5039f1dbf18027f691f7,05e9ea93038809cb46402b37aa420eb768421a4d1a42989707d331aafa4635ca,True,False,True,1.1919013261795044,0.9997633868110222
211040_frame_000084,1,f9e7242ef5532960b876eb12cde4323c780cb364a886285ce9cf3b7d496dc37c,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211040_frame_000084.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211040_frame_000084.txt,5b1aa64e73f29375e5a3e01ddd90ed5c4eec059d53fff09bbaa0605c8cf03ad6,9c4381d4e9ba33286b90736d4ec07bf9be18674f8148368a29b3af65ea67b6c4,True,False,True,1.2030667066574097,0.9997650264742474
211040_frame_000087,1,4fc0df257f45a43f62230d6f3ddc9223e101eb0700a7f9d1be2e7176749ec848,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211040_frame_000087.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211040_frame_000087.txt,8943d6905d43d9b18ae0337c93ac590b499cf4033005520b726ec021979324f0,382a9d8382880e036100473dca418cfd0e5628f7e4c2567b11e42278a20bf26c,True,False,True,1.1950457096099854,0.9997652248816222
211049_frame_000000,1,5bac2d04dbca628813ab9c807dd5c94dcd9fda9461c9d393e10ddd11713aad7d,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211049_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211049_frame_000000.txt,79bae35222fd6141291b5d8307a7c18513bac1e282602cba5a1a32d4682eea06,ef3cb689ff85e71045ed869c1bbaca4cc787f7905f2d83f157152aff06ace873,True,False,True,1.0521881580352783,0.9997697980984708
211049_frame_000003,1,72e4e1fd314ef5319be3da164b0309de5e4537e238d61f37ff7f50d6643e0381,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000003.txt,f54dab5fa84f0ac771f6c6c7fed804d8337990517b0beaebed2f8fdde06ed79e,7ed7d7373feab1de2aaf350a4925fa8d006f0bf1ddf7c0b7b32a9ba90f6a87e8,True,False,True,1.0829471349716187,0.9997732071735419
211049_frame_000006,1,4fec9ad26d4edf0e63f0f6511b229a289a9565d61132f64dd0c8505a175e9eb4,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000006.txt,132e3390cb9e0a2acce3eba2891d2b93ca387eb55d531da53dbd91eb22521ea2,11ecdcee284c4055eacf59c3358ace1fd27fb610f1f51bdc05078656bc68b89e,True,False,True,1.0904419422149658,0.999777021022582
211049_frame_000009,1,418b4acdda81ec53f7bb3a3a03c565e86953825a3762f6787b9ae05961f13dbd,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000009.txt,c5bd3733c9b90046d18a770be190c8451162e936ba221df239a66f3b67b9676f,128091fe2e45ff11a7f94ce20db7cf8bb5063947f045823476fa904686f00f20,True,False,True,1.1051894426345825,0.9997753337581762
211049_frame_000012,1,e912d36326e1b50cf98f989a0df658543ba331b897bb1de5d156ced720a9331a,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000012.txt,b244fc7048bc74ccf7dee96dc16093adcbdf0f4c84ed12386201b3104aefdf12,e4df51995175b5d33d973b26a920706e18d1dafef583ef09dbed06caab57bb33,True,False,True,1.1019543409347534,0.9997743545359474
211049_frame_000015,1,8ba247f91b3de08ee4323aa59c9ad17317a36d4cf88b48b7765fc56400e55637,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211049_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211049_frame_000015.txt,89f37c191649dc6ea88ef8ebfc22f77c9b5c3bab6d32836746b1cdbe02bcb37c,4d705a8628b78f32be8c2f98182ac4a7c08cbafce6510cdfae455534d144a5dd,True,False,True,1.0971875190734863,0.9997769737180342
211049_frame_000018,1,dd723018c959cf3226607e5aad211aebcfb0cb96c77b9d83185a6b5dd3ab7054,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000018.txt,6577d1b59ea5825bda27283f446a3366779cb0f4e786d29abb539419bedad695,e5a8865e2a007c65368e62b8bc898654525cd6257d4ac2b4c56a6099c79b1e69,True,False,True,1.1098090410232544,0.9997727213326243
211049_frame_000021,1,322fefdbe875878dc5d5dcab97799ac21011dfcf32845597fb2637478fbb595d,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211049_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211049_frame_000021.txt,57088c88c16aaa240ff09a332e365d966b7e958cb6190105ee3fd84153f09fcf,ad7f0052fe1af61047e57ba0b2389664bd9c79e83aaa26fcaa247e211f2d74e7,True,False,True,1.1039624214172363,0.9997735074469789
211049_frame_000024,1,311d46ac418e4a033619826067d975cb1329a76d62b260eb08a698925dd411e7,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000024.txt,912a8dfc02921cf2abecd595f5206fb0e2a6578e6849b0ae95193e3ff826a964,dd27f7c106242b693c97905ed64cb61a056a60866fd6af6a44085f76e423b51c,True,False,True,1.1133273839950562,0.9997701111509617
211049_frame_000027,1,cace98c6cc5fe7e81ad55d81b1676a024ebf416d78674dfc4c2f77ad93c4f024,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000027.txt,f01a4cc3fac3ef46fe4f269686ec2c8214af4539ae72445530a33726e4233ecc,c0356d9d4e6b01b9fbf0426d3f7960ba711d28ea3068e19631f924a4bfbe2d38,True,False,True,1.1150070428848267,0.9997727887091324
211049_frame_000030,1,9bbfaa1e1d427a56f8d6ba11935d6692a24554d04bf2cb0d3e12d1c726352bc7,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000030.txt,eb7f5f46b1be32b4b0f5c29e6f9ace08adab2a279965593d29fbfad0689affb4,d03ad1ebf097e29f4ac443f7eeda79ba9a41b7c47042246c893bff5020874772,True,False,True,1.1180771589279175,0.999767215932117
211049_frame_000033,1,dcdf27143d49e0816b66a9a5eee57120d95401d22eed81e0adead06ed5c3f180,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211049_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211049_frame_000033.txt,fc6428c3f60824de37855669c45a20027e0d22a030cf73f1ec2e3f5b27007688,9fb06c7ff4cacb0fff95a00f375e958e72fb0189ce8ddd65ac3733dc26a155fc,True,False,True,1.1202640533447266,0.9997721176181683
211049_frame_000036,1,c8d47b79b65b0894894750c31aff2db179c25efc5a8305d567f35a255ee06d04,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000036.txt,7ec86423c136f4e9728156a68c4cbc966e2e9dba48378e3b5fbd632f88f65d72,56ce389c897a1b02a74694ab4e00421a118099909a818ea37312384e3e1ab6c5,True,False,True,1.1144872903823853,0.9997758150178014
211049_frame_000039,1,1019bddb585d4450d7459218910aeabee86e7edfd1e74b1da0583a932cbc6cb5,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000039.txt,73fddb426332b8aa02abb89c7a07857ffd934a8f4df479275ba4d65261524cc0,4cb4628cda38f0d0696f1d4f26f9cf8e08e773a26da81a8b71279a842709acff,True,False,True,1.1092267036437988,0.9997770587159339
211049_frame_000042,1,071158a067820a76e4450d50c0b07348242ac9ac2fa8fe898c74beba7ab1fa8e,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000042.txt,99f0ea4480a24d6925c6a6748640f29a53bebf0591d5cc81b7ed30c50bcbd4b4,866271662a050263fde8d6e78bc31ff432f935f9ce609fab84d5c2391b41c5af,True,False,True,1.1056944131851196,0.9997820888860017
211049_frame_000045,1,abd1704392aa763889696edcf9afea948f1dfdc9602243010606733abb2c2457,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000045.txt,d27c9861cfdc8e9cdfc555fde14ad4629e223d8996e113637183b7ef3f43a18b,1c3357dd20dcc92f520dc12a2a8b3ed92d3f79ec8da914f117092b4f3c3cd92a,True,False,True,1.110262155532837,0.9997789400454173
211049_frame_000048,1,86916441d205dbcf76375adb116e071a4a421ccd1399a2b0ea2aa068c544295c,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000048.txt,95e105d84697aebd0a33e3eca5df325c2e387c5f9816d2b6d4957306abb806fe,2c0a90bdc9648c519eaada2adb15ed93a1e58c67b357d9ccac83f11432d15aef,True,False,True,1.1173220872879028,0.9997689386826577
211049_frame_000051,1,de66d4a838cbe4a28bc4320d0068df81ae2ca8896201db8387a4f7052a11ebea,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211049_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211049_frame_000051.txt,1987c4a3b586f0172149a88f7a4a270741a4911c1607ea714700301c4f7e2233,8d362eb312fca36316d6c25fc8b837c148c7118585cb7f2d1415581b26e4286e,True,False,True,1.106506586074829,0.9997572048809084
211056_frame_000000,1,32ee3718a0fae2176048bf36f7445a342f8b66fc57ecee9225c793fb3dba4c4f,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211056_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211056_frame_000000.txt,6223e4a4545b2fab717f247574cb077715be3388d070c7014b1f576c25b514ca,50b03339a0a76c3105f748c15180103db355885588467f3189541dde883e9a19,True,False,True,1.14044988155365,0.9997807665038908
211056_frame_000003,1,57a3f7777091f8d9b4e7bb4964118cb0758443f559cfc21da91bcbd3949732fb,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000003.txt,27603bdb2db07091e343b7550c54a0ad3f34f30a69752fcca5010e02604d73a6,b63b06f29135f1ffe78814e56511e58d75e8ae9c39f5891a2c39eaa36e3c0f78,True,False,True,1.164254069328308,0.9997864425575067
211056_frame_000006,1,ea5907c45ee0131ff095c959b6a2cc5a35d051b8b17ca93661ab14bf8562f02b,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000006.txt,bad235f8ce0b96baaf792699e4a92be7ea2efe57e96ea0efc62338fcde210834,9209264bdecf34947feb73b00dc9ba91735d416726f341e92b5015c89aa17fb7,True,False,True,1.1733670234680176,0.9997840604497308
211056_frame_000009,1,c7a1f75a016f1965d0fc896198b12d5a337fe733a59d8d3ec5422032c158a23b,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000009.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000009.txt,5e67ec656256b2859e203aba514ee4e3d93988a9f370048f8f5d3b3ee571c616,89b493113a6c09b480e6f2681d7029be352fe33c9993f664490c602f0dbeb613,True,False,True,1.1706606149673462,0.9997836105849164
211056_frame_000012,1,0cd9386eafe44b5e0f52fdb6c19e0aae17c701010b58c1b292f85d4b147c20fc,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000012.txt,64e7dc200b2561b10eb483eaeabf9cd356c1bd5c800dbca2156dee634c584e66,4e10f3a0a453f3589b31f92b8b632deceb24a2b3cfc0ad54e18d74304ccf0e1f,True,False,True,1.1566345691680908,0.9997867952915827
211056_frame_000015,1,cb1abb25f91efb4a9eabd83424ff14f18edbf05f8d843388a2b0d6a4510b867a,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000015.txt,318e3a910e0aa27f2eeadbbf57187663b47f6f290da4650f774f9486a5b5b739,5a108a00ff126baa47c2b380336b24df45e86b71c16020b8da9fac22659a0651,True,False,True,1.157332420349121,0.9997857646716789
211056_frame_000018,1,aec306d3c17428a6fcb791c41e1d37549ca70d39447019ebb3301d5144533a8f,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000018.txt,765bbbdd801df215bcc0c07b5869fab09640c271596303e1487e5827bb2d50c7,473e0576253c9b56438cf54e8d1c28d29625603446fcc6f9793e2ed814605b2b,True,False,True,1.1627229452133179,0.9997875090454474
211056_frame_000021,1,9243cd9be9ce23fafc7e74a584b689be1985563bcab6f44b6717fa2e3d367304,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000021.txt,67c9e0807c54ba60093143cbd2e07aeb3b4eb39778b4381e52433b4fe6488290,003a56dc23cb36c153524827a9f9bedb6d5ef7396444edd82093207339765ecb,True,False,True,1.182847261428833,0.9997804593838601
211056_frame_000024,1,08661c0a9e8e81073983fab960dcaf67542f0143e8cd7db91641b8993e9f8aa3,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000024.txt,6f147fad83d382238610a64328ec98b1b51d3fa30f62db05a952bba610622699,65c653118f6a7e79a91a81a1556af0a53fae97928edd0be5619936def64d400a,True,False,True,1.167930006980896,0.9997874244151563
211056_frame_000027,1,ba63708891a715e85ef8fb141306af996e6d90aea3e54a365c98de52cb2efaa0,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000027.txt,ed59608a3512c3c9f3942aacacc6bd161802ada017b288e14d8c32b01b996667,d321a9d6971fe96adea69fab171059a5aeaf84656e20d5fca2cb5ac2ad19e307,True,False,True,1.18782639503479,0.999781353484316
211056_frame_000030,1,d4d03faf8a7b1d78e1bf99eae7bc0376b751713c49d227cb488aaf8b8eed48d3,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000030.txt,b9bafc4df00776f579ea150bb03aefbdf721a8081c9d294238d71ad9a904959a,7bedc67549086d8bfd05d49ca70da71135282f7ebc98bcfe610f7c1f62c48e26,True,False,True,1.2003675699234009,0.9997821764716179
211056_frame_000033,1,aa321054b00eab15950f8f5ffd2b1bcd7d02ddc214732b6deff55d91c8e69693,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000033.txt,90432ee7d36b5958ec3bc15edae996a4aed09eb1d4cef4e2545b270d490a39e5,f5b8889c6bc020ceb4ad24d56d3bc6792637368a280d5a5b79bbd50e2381ad4f,True,False,True,1.223712682723999,0.999777760218256
211056_frame_000036,1,f61a985e6e455660edd7c1beb00ebe5aeecc3cec198de9712b50630e97760bd5,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000036.txt,6bdc2f22da125b9f9074ee7c696849bfc685363a053ffc1c6314d3a424b983d3,38228c17dc6b8b579723673e6bca3e2cec25217c59dc6f43d7406b07bd487e84,True,False,True,1.2295600175857544,0.9997748021248966
211056_frame_000039,1,ea637c910be0df69336a77546a60acf0fb63210e400a73c291b09a682e75ecea,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000039.txt,ac672c28342f760b1c7e0e64f768ad958b3e07ed92d6ce348ac5c2f0f157406b,e98f28e4e9e972a79d31b4c40bf92f46acf715073a9575eda38ae0321e31f3ea,True,False,True,1.2439643144607544,0.9997670819408305
211056_frame_000042,1,0f86dff2f53e24014eff192b6ea70953e6b776f59935a6d3eec64286da52f4e8,0,val,E:\real\use_code\yoloV8\Dataset_new\72video\images\val\211056_frame_000042.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\val\211056_frame_000042.txt,a874c1e5a8176edeb646465cf25c8806c1a3d5a8f42f4d8cec3ec302b455ca98,77e89c4f8408c847ae5c120f38895b9f9622999259ba986401374fad2d2928d1,True,False,True,1.1972565650939941,0.9997657597262875
211056_frame_000045,1,c53baab68c03d97811836f8d095169b75da5d5d7d0b4114a5695ee6e09527f5b,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000045.txt,ef5bbf71fb9544f55523ba10bc95e4dd5c466103cf4caf76aad2dd6fa018a11f,15a9b61fbe64f1b6bdcc1f057832aa9bfbd4c82cc95cb1366717cf736e9922ac,True,False,True,1.1964306831359863,0.9997730585104538
211056_frame_000048,1,51751bab028c201d8912e320cc74427d10e742f5396735e2701f60ade02eda70,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000048.txt,7f17f3a57fcd344b28a2530a28f9451efb6604d4a75d47387456f715ddfbce57,2676c7f7c53fd495c0596922ff24208df3dc0dd0be565c69c3938957360ea0bc,True,False,True,1.1965378522872925,0.9997791752328917
211056_frame_000051,1,77189409f6ddda798fe8b59533163a3c54fc6d6ef040aa3ffb34050dfbc1c22a,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000051.txt,932a56f717e4f93770a8610226c6ad07e232fb819d5f8cdf1b5cc69545e082e2,0477eea75ad0f819073892201c983d629118516991ff14046add4dfa88844a73,True,False,True,1.1692585945129395,0.9997825652983812
211056_frame_000054,1,bcbed0eee8bb5474f915a9a74c2e499314cc729486c257f518331bde072d2aa6,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000054.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000054.txt,2da1b01aaff6623abaf0574a67ac093fda0e4c8cd917801d3ccf9406ee665aba,b78162b5121f2e7a8acd58f7f39b6dacbebb93dfd061c683f99e2bd172439103,True,False,True,1.15616774559021,0.9997784033155575
211056_frame_000057,1,5a0302f866ef4805879660e0f84f09db30e39e3e78060d4ab8a1eda7f76bbd3e,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000057.txt,b999cbb68220d012706e3d6d45f1eb0c10e90ffa7ceb2b965b078e7ca7ed9001,554b14776cb197e5c0f60767b729d094292696860dd211e01923d8e96baa156f,True,False,True,1.1694071292877197,0.9997706778172992
211056_frame_000060,1,d1bda79543eaa6127aa7a103228b4d3fc1acf0f27cfde8375012636df77dc3d1,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000060.txt,5dc2a17190516a32639a753ecec54ed9518513378a179e901510ce7552ee0bfb,dc7363a35ff58137f99bbd4201fc557388b2f5d93b86baf88a2c8255298bd5b8,True,False,True,1.183237910270691,0.9997731093740317
211056_frame_000063,1,28e58b0bd4c710dfbe9420a6cb0ffbcd750befe4e29ee36c58cefa4fd0bdbc82,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\211056_frame_000063.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\211056_frame_000063.txt,5c90c6c6d399a86b7b7bedf717db9643996513b1b0462bd2c49c2715df021132,353b1113606ef4bf138932cceb8bbaaab2691feb147c6558517716848bc51f0c,True,False,True,1.1714469194412231,0.9997710243591573
