frame_id,video_group,frame_index,split,image_path,label_path,label_exists,manual_json_exists
bs189556_frame_000116,bs189556,116,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000116.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000116.txt,True,False
bs189556_frame_000117,bs189556,117,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000117.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000117.txt,True,True
bs189556_frame_000118,bs189556,118,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000118.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000118.txt,True,False
bs189556_frame_000120,bs189556,120,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000120.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000120.txt,True,True
bs189556_frame_000121,bs189556,121,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000121.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000121.txt,True,False
bs189556_frame_000122,bs189556,122,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000122.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000122.txt,True,False
bs189556_frame_000123,bs189556,123,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000123.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000123.txt,True,True
bs189556_frame_000124,bs189556,124,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000124.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000124.txt,True,False
bs189556_frame_000125,bs189556,125,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000125.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000125.txt,True,False
bs189556_frame_000126,bs189556,126,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000126.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000126.txt,True,True
bs189556_frame_000127,bs189556,127,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000127.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000127.txt,True,False
bs189556_frame_000128,bs189556,128,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000128.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000128.txt,True,False
bs189556_frame_000129,bs189556,129,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000129.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000129.txt,True,True
bs189556_frame_000130,bs189556,130,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000130.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000130.txt,True,False
bs189556_frame_000131,bs189556,131,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000131.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000131.txt,True,False
bs189556_frame_000132,bs189556,132,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000132.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000132.txt,True,True
bs189556_frame_000133,bs189556,133,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000133.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000133.txt,True,False
bs189556_frame_000134,bs189556,134,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000134.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000134.txt,True,False
bs189556_frame_000135,bs189556,135,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000135.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000135.txt,True,True
bs189556_frame_000136,bs189556,136,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000136.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000136.txt,True,False
bs189556_frame_000137,bs189556,137,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000137.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000137.txt,True,False
bs189556_frame_000138,bs189556,138,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000138.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000138.txt,True,True
bs189556_frame_000141,bs189556,141,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000141.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000141.txt,True,True
bs189556_frame_000142,bs189556,142,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000142.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000142.txt,True,False
bs189556_frame_000143,bs189556,143,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000143.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000143.txt,True,False
bs189556_frame_000146,bs189556,146,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000146.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000146.txt,True,False
bs189556_frame_000147,bs189556,147,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000147.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000147.txt,True,True
bs189556_frame_000148,bs189556,148,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000148.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000148.txt,True,False
bs189556_frame_000149,bs189556,149,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000149.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000149.txt,True,False
bs189556_frame_000150,bs189556,150,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000150.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000150.txt,True,True
bs189556_frame_000151,bs189556,151,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000151.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000151.txt,True,False
bs189556_frame_000152,bs189556,152,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000152.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000152.txt,True,False
bs189556_frame_000153,bs189556,153,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000153.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000153.txt,True,True
bs189556_frame_000154,bs189556,154,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000154.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000154.txt,True,False
bs189556_frame_000155,bs189556,155,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000155.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000155.txt,True,False
bs189556_frame_000156,bs189556,156,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000156.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000156.txt,True,True
bs189556_frame_000157,bs189556,157,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000157.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000157.txt,True,False
bs189556_frame_000160,bs189556,160,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000160.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000160.txt,True,False
bs189556_frame_000161,bs189556,161,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000161.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000161.txt,True,False
bs189556_frame_000162,bs189556,162,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000162.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000162.txt,True,True
bs189556_frame_000163,bs189556,163,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000163.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000163.txt,True,False
bs189556_frame_000165,bs189556,165,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000165.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000165.txt,True,True
bs189556_frame_000166,bs189556,166,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000166.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000166.txt,True,False
bs189556_frame_000167,bs189556,167,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000167.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000167.txt,True,False
bs189556_frame_000168,bs189556,168,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000168.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000168.txt,True,True
bs189556_frame_000169,bs189556,169,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000169.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000169.txt,True,False
bs189556_frame_000170,bs189556,170,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000170.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000170.txt,True,False
bs189556_frame_000171,bs189556,171,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000171.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000171.txt,True,True
bs189556_frame_000173,bs189556,173,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs189556_frame_000173.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs189556_frame_000173.txt,True,False
bs190624_frame_000000,bs190624,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000000.txt,True,True
bs190624_frame_000001,bs190624,1,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000001.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000001.txt,True,False
bs190624_frame_000002,bs190624,2,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000002.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000002.txt,True,False
bs190624_frame_000003,bs190624,3,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000003.txt,True,True
bs190624_frame_000004,bs190624,4,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000004.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000004.txt,True,False
bs190624_frame_000005,bs190624,5,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000005.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000005.txt,True,False
bs190624_frame_000006,bs190624,6,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000006.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000006.txt,True,True
bs190624_frame_000007,bs190624,7,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000007.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000007.txt,True,False
bs190624_frame_000010,bs190624,10,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000010.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000010.txt,True,False
bs190624_frame_000011,bs190624,11,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000011.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000011.txt,True,False
bs190624_frame_000012,bs190624,12,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000012.txt,True,True
bs190624_frame_000015,bs190624,15,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000015.txt,True,True
bs190624_frame_000016,bs190624,16,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000016.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000016.txt,True,False
bs190624_frame_000017,bs190624,17,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000017.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000017.txt,True,False
bs190624_frame_000018,bs190624,18,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000018.txt,True,True
bs190624_frame_000019,bs190624,19,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000019.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000019.txt,True,False
bs190624_frame_000023,bs190624,23,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000023.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000023.txt,True,False
bs190624_frame_000024,bs190624,24,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000024.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000024.txt,True,True
bs190624_frame_000025,bs190624,25,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000025.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000025.txt,True,False
bs190624_frame_000026,bs190624,26,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000026.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000026.txt,True,False
bs190624_frame_000027,bs190624,27,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000027.txt,True,True
bs190624_frame_000028,bs190624,28,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000028.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000028.txt,True,False
bs190624_frame_000029,bs190624,29,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000029.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000029.txt,True,False
bs190624_frame_000030,bs190624,30,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000030.txt,True,True
bs190624_frame_000031,bs190624,31,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000031.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000031.txt,True,False
bs190624_frame_000032,bs190624,32,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000032.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000032.txt,True,False
bs190624_frame_000033,bs190624,33,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000033.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000033.txt,True,True
bs190624_frame_000034,bs190624,34,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000034.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000034.txt,True,False
bs190624_frame_000035,bs190624,35,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000035.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000035.txt,True,False
bs190624_frame_000036,bs190624,36,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000036.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000036.txt,True,True
bs190624_frame_000037,bs190624,37,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000037.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000037.txt,True,False
bs190624_frame_000039,bs190624,39,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000039.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000039.txt,True,True
bs190624_frame_000040,bs190624,40,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000040.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000040.txt,True,False
bs190624_frame_000041,bs190624,41,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000041.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000041.txt,True,False
bs190624_frame_000043,bs190624,43,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000043.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000043.txt,True,False
bs190624_frame_000044,bs190624,44,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000044.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000044.txt,True,False
bs190624_frame_000045,bs190624,45,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000045.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000045.txt,True,True
bs190624_frame_000046,bs190624,46,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000046.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000046.txt,True,False
bs190624_frame_000047,bs190624,47,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000047.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000047.txt,True,False
bs190624_frame_000048,bs190624,48,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000048.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000048.txt,True,True
bs190624_frame_000049,bs190624,49,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000049.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000049.txt,True,False
bs190624_frame_000050,bs190624,50,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000050.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000050.txt,True,False
bs190624_frame_000051,bs190624,51,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000051.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000051.txt,True,True
bs190624_frame_000052,bs190624,52,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000052.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000052.txt,True,False
bs190624_frame_000053,bs190624,53,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000053.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000053.txt,True,False
bs190624_frame_000055,bs190624,55,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000055.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000055.txt,True,False
bs190624_frame_000056,bs190624,56,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000056.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000056.txt,True,False
bs190624_frame_000057,bs190624,57,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000057.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000057.txt,True,True
bs190624_frame_000058,bs190624,58,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000058.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000058.txt,True,False
bs190624_frame_000059,bs190624,59,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000059.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000059.txt,True,False
bs190624_frame_000060,bs190624,60,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190624_frame_000060.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190624_frame_000060.txt,True,True
bs190625_frame_000000,bs190625,0,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000000.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000000.txt,True,True
bs190625_frame_000002,bs190625,2,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000002.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000002.txt,True,False
bs190625_frame_000003,bs190625,3,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000003.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000003.txt,True,True
bs190625_frame_000005,bs190625,5,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000005.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000005.txt,True,False
bs190625_frame_000007,bs190625,7,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000007.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000007.txt,True,False
bs190625_frame_000008,bs190625,8,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000008.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000008.txt,True,False
bs190625_frame_000011,bs190625,11,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000011.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000011.txt,True,False
bs190625_frame_000012,bs190625,12,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000012.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000012.txt,True,True
bs190625_frame_000014,bs190625,14,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000014.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000014.txt,True,False
bs190625_frame_000015,bs190625,15,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000015.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000015.txt,True,True
bs190625_frame_000016,bs190625,16,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000016.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000016.txt,True,False
bs190625_frame_000018,bs190625,18,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000018.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000018.txt,True,True
bs190625_frame_000019,bs190625,19,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000019.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000019.txt,True,False
bs190625_frame_000020,bs190625,20,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000020.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000020.txt,True,False
bs190625_frame_000021,bs190625,21,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000021.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000021.txt,True,True
bs190625_frame_000023,bs190625,23,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000023.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000023.txt,True,False
bs190625_frame_000026,bs190625,26,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000026.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000026.txt,True,False
bs190625_frame_000027,bs190625,27,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000027.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000027.txt,True,True
bs190625_frame_000028,bs190625,28,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000028.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000028.txt,True,False
bs190625_frame_000029,bs190625,29,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000029.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000029.txt,True,False
bs190625_frame_000030,bs190625,30,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000030.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000030.txt,True,True
bs190625_frame_000031,bs190625,31,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000031.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000031.txt,True,False
bs190625_frame_000032,bs190625,32,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000032.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000032.txt,True,False
bs190625_frame_000034,bs190625,34,train,E:\real\use_code\yoloV8\Dataset_new\72video\images\train\bs190625_frame_000034.jpg,E:\real\use_code\yoloV8\Dataset_new\72video\labels\train\bs190625_frame_000034.txt,True,False
