frame_id,status,reason,json_path,json_sha256,group,fold,image_source,image_source_path,image_source_sha256,image_path,image_sha256,label_path,label_sha256,instances,visible_points
211056_frame_000069,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000069.json,10bc69c0acb9daa4938d43d4a73af22e87295c4a8917d0771ccea0358bad6d11,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000069.json,10bc69c0acb9daa4938d43d4a73af22e87295c4a8917d0771ccea0358bad6d11,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000069.png,545a943b68ed6fa9438180161e2cfa8602da9f5d27214ddf711093437031dd00,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000069.txt,2b85d3300698a760ce64514163a6f093fa88868bd4bad134c64afc14cf1cdd3c,1.0,2.0
211056_frame_000072,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000072.json,0ff49a0e881ab521b2804171499278dd844be26ec254b418e02ed394397ca428,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000072.json,0ff49a0e881ab521b2804171499278dd844be26ec254b418e02ed394397ca428,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000072.png,23ce7bfc8e3c068a53ddf7f9f7e3b24de33a3ba5b2c0db1638a8c2dd52a67748,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000072.txt,94612b5d364633b15583a61ceab30415b7a62b803508a7f1045a04a43bfbcb63,1.0,2.0
211056_frame_000075,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000075.json,e8704d05a61b7b4c438fc518ea30a12bba049399fdff6756b1fa54f688b1a694,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000075.json,e8704d05a61b7b4c438fc518ea30a12bba049399fdff6756b1fa54f688b1a694,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000075.png,41b279dc1e72a6dbf710c17c9e4f7d915af4c67c54144f8de0777ffb5367cdcd,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000075.txt,2ae2011332605341cc0cd22056eaa6ff73a28fcbc23c3356d0eb78d5c8eade66,1.0,2.0
211056_frame_000078,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000078.json,3247cdd6fe3495247bda07bfc0c21534a55f8e7cf380cb5c2b1505a6b4cf2a1e,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000078.json,3247cdd6fe3495247bda07bfc0c21534a55f8e7cf380cb5c2b1505a6b4cf2a1e,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000078.png,cf8ec6fec1b351d818d80546c2c251f68175aa9f58077fc426af06689a6b25b3,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000078.txt,55f6071b9e1acf51c16745b53f9908881904664863fb3a47e7105dfe6ab0a337,1.0,2.0
211056_frame_000081,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000081.json,4bf46c2ff95e64b9e97430547aa1f0d778ccf7e85b1bc68d80cc563e08015331,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000081.json,4bf46c2ff95e64b9e97430547aa1f0d778ccf7e85b1bc68d80cc563e08015331,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000081.png,34ee35ed43486fca9ccde1be5b925db70b652cd9c9253db1173030fc4f3ef593,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000081.txt,036f5f85b0f4da119f7a66e6b42eb5b26548fdae7d1f650889bf48f15be64ada,1.0,2.0
211056_frame_000084,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000084.json,e7b1f8c55ca2bd64ef1f61ea9b0482c054b330128ad1c9429faa1902bf063b9b,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000084.json,e7b1f8c55ca2bd64ef1f61ea9b0482c054b330128ad1c9429faa1902bf063b9b,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000084.png,54c56ffd10fc4375b16ed7396cca3bc8efa7e487d0da28f7cc0d13da540887ac,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000084.txt,404e591806ec59d0fc07e5f526a1ee34a9475c7c68fd96b4a1b00ff731acd6fe,1.0,2.0
211056_frame_000087,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000087.json,13560205e049892806895c324d69021abf478de67fceed6fd72e59bd6a2faa16,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000087.json,13560205e049892806895c324d69021abf478de67fceed6fd72e59bd6a2faa16,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000087.png,8dabf892d0462b16c67a85521307256adcc870f2237ffe1d89c98c4f52155ad0,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000087.txt,b467c50c06ad7f6847fd99de4bf56e9f0265ff5ac0423d37df4a645c4a142d17,1.0,2.0
211056_frame_000090,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000090.json,f7530c63d4cb2534317c802f4a478ddba46b0aa0bfa0b2c2dbb72196afe51525,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000090.json,f7530c63d4cb2534317c802f4a478ddba46b0aa0bfa0b2c2dbb72196afe51525,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000090.png,aaff6364b106c586d28fd7891be3eeb3583580ab9922e769e4f03395e2f748b9,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000090.txt,962a79c0383b52b7ac6e2e199984728c96c573ae24b754ff623967a4df96df3f,1.0,2.0
211056_frame_000093,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000093.json,9136cd411d195a12be5520945c45b76b15c6732ec827647edcef433f6dc00e99,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000093.json,9136cd411d195a12be5520945c45b76b15c6732ec827647edcef433f6dc00e99,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000093.png,47a3b9bbbbac0b45e955af5ffc80e72576413dc2f2b140c0d9539f09cb151f6c,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000093.txt,993acb218600e272becde1b25fb305913a4365813daf4b1b174c7f5e87b4d942,1.0,2.0
211056_frame_000096,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000096.json,9b042083e87b6229bb3aa5eefff377fac2eebdea01b94c0f1dfdc080fa8eabd9,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000096.json,9b042083e87b6229bb3aa5eefff377fac2eebdea01b94c0f1dfdc080fa8eabd9,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000096.png,85266297830aa7330c3d8abaa06f37a63051bf2657b1f5042058a5467394a72c,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000096.txt,e0a39f066370c3779f2e4e07825bcffbad555042f530d09cd4846215767dd63d,1.0,2.0
211056_frame_000099,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000099.json,63cec1d2ca3ae1df354924a6efdd1acda914472c94f155918e3379a9013885d7,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000099.json,63cec1d2ca3ae1df354924a6efdd1acda914472c94f155918e3379a9013885d7,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000099.png,7e1882adf1e2e7b97dc8747b82cea8188f5a8bf263bd119408c3ca7f41bff017,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000099.txt,a60ea480bf3f40a1c16b678f50c92695f412762e66672f2ff08615cecf561d19,1.0,2.0
211056_frame_000102,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000102.json,0f9ad22d9a7c055d662e824089e179ef92c98dce177eb4929338997a5046f673,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000102.json,0f9ad22d9a7c055d662e824089e179ef92c98dce177eb4929338997a5046f673,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000102.png,901a60617e91c77186fca8fcfd14d58a1013e51f753fb621153760cd728b9010,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000102.txt,96ed69faa66242cc8dbbb09c7ad7eff8cd95cdebed0452cfed2b0ddd8d2f02bf,1.0,2.0
211056_frame_000105,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000105.json,4d469eedf33950c7117b82a93dc0dfa016fe5831addb5e39c2efc04336f9b0e3,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000105.json,4d469eedf33950c7117b82a93dc0dfa016fe5831addb5e39c2efc04336f9b0e3,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000105.png,899559c491b6e329af1482b3994173b05b7df77e7c5404c26efd8b3d76f867da,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000105.txt,f9795b05fbe9fa1856e35317d295b2fa972f508d3286acae4875795381e80328,1.0,2.0
211056_frame_000108,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000108.json,d620e3f270c39df42eef806f0dc6096ac94199decd0dd1ed0f0c20babed0cd31,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000108.json,d620e3f270c39df42eef806f0dc6096ac94199decd0dd1ed0f0c20babed0cd31,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000108.png,645b783654b0961666158c326ea5691e6ece699f1d966567f53e0c1c7002af2d,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000108.txt,2bc70f47c34ef0b858a60fb11bdffa3305fb82fd27f9ba7dc4b872405619a0f5,1.0,2.0
211056_frame_000111,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000111.json,bcbafe539a84de31c10a7574ab119e02659d34bcecfe6fd8c2f84197f863d286,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000111.json,bcbafe539a84de31c10a7574ab119e02659d34bcecfe6fd8c2f84197f863d286,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000111.png,e15d84d12c836c84a97b90b6bd5c849ab51e17a4042d4fb2c59fc0ef807f66ce,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000111.txt,72dbd130a11d50170b9409dd68f83611a3a41375182838af24fda832eaf657c3,1.0,2.0
211056_frame_000114,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000114.json,3edb2cbd22b55d2ecc0dd3b464e911b4d444687a19fbf9ee345e853dba6ca7d1,211056,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211056_frame_000114.json,3edb2cbd22b55d2ecc0dd3b464e911b4d444687a19fbf9ee345e853dba6ca7d1,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211056_frame_000114.png,40b5056e401e488973d902074a360975611fafb371922620f83705b5abf15836,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211056_frame_000114.txt,99869388bc13c7c3bdeb43f329b67aab2c38af6ac778eeae17a54daed4ca06cb,1.0,2.0
211070_frame_000000,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000000.json,1274288a2a26b61cde09f3823baa96b2e37e82cc76f067e03e00ab03b615c748,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000000.json,1274288a2a26b61cde09f3823baa96b2e37e82cc76f067e03e00ab03b615c748,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000000.png,0c7b7096a72eb5a2a9c05e86ececab06661447f4f359e06bcfac29762be79271,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000000.txt,ee582fd3c7b6757fbc7024792c11e924b2c90a2801b5a59a8e1a808c4b3873dc,1.0,2.0
211070_frame_000003,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000003.json,f4af240396a7b0272fce2fa002ff8b3c6d690ab043607225dfc279f82fdcd74f,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000003.json,f4af240396a7b0272fce2fa002ff8b3c6d690ab043607225dfc279f82fdcd74f,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000003.png,03f98adf0bb3b80afd8f871626db23167cee132b3d2ecce3875b5e2e051ce5fa,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000003.txt,aed2d26a7d4cdc00637960d24103301d6a770545bd502f876c6248e9f0f404cb,1.0,2.0
211070_frame_000006,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000006.json,8fa00375b81b86168624537faed43cc81b5be6ab27774027638d0c6e7065a757,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000006.json,8fa00375b81b86168624537faed43cc81b5be6ab27774027638d0c6e7065a757,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000006.png,caa7cfebc4219b0bbc2543aba5e8bd01a3ed69093bafebfd9661131b82dc7565,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000006.txt,602ec0b9a3508652a479e4ded39f7b758b0b4bc53e7d6d53f48dbb4bc1f336f1,1.0,2.0
211070_frame_000009,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000009.json,6c99b86aff2aca335145e5de95b1120a51ca3270f140e05d784f9697d26bbae5,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000009.json,6c99b86aff2aca335145e5de95b1120a51ca3270f140e05d784f9697d26bbae5,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000009.png,797bebe85f45641d8088cee886fef3652b344ea881421e38bc46b533282b471e,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000009.txt,57b4ef1c3b0a6704e6522f326a27feadd8e119fe41e34bd998e61636f34d69ed,1.0,2.0
211070_frame_000012,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000012.json,022fedd34d890aaea14da7bd636847a77fa76ea8d3a884a887ada6010b914eed,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000012.json,022fedd34d890aaea14da7bd636847a77fa76ea8d3a884a887ada6010b914eed,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000012.png,59e134d08ac3ec92310ade6c1553a514975013970342387520a0faca050cbe5f,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000012.txt,ac37097e066ad003790a0fa1d33d3425ca1d5c3b5d6ca55ffb926bc49346d0ea,1.0,2.0
211070_frame_000015,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000015.json,5aa430c928a53fabed1da916ed31bfca68fc56c4097813eeea3fcc9c27009aa5,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000015.json,5aa430c928a53fabed1da916ed31bfca68fc56c4097813eeea3fcc9c27009aa5,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000015.png,046422772de71278c65fede1f3af29686185cb07213e945e16560108c58ca79e,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000015.txt,73ef48827bec0857470c4d8a69e5b0a4f679e8352223f2fa8320d402cfbfe339,1.0,2.0
211070_frame_000018,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000018.json,ca475fc478633f924cc12bf22319b4dd5d44b6e0c39ad566d883de3348ea93e1,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000018.json,ca475fc478633f924cc12bf22319b4dd5d44b6e0c39ad566d883de3348ea93e1,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000018.png,7c87ae462518ccdd699dd0fa3de4157b3aea8cc301ca8ff8c26554c877fcb6cd,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000018.txt,790b93623f78fae0ea55f0bc55937ee516968effc6b23c1065074fb78652308c,1.0,2.0
211070_frame_000021,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000021.json,ca8712a75994586cae89d3078b3847dd4c9462b02ceb064f747d55a375e9592f,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000021.json,ca8712a75994586cae89d3078b3847dd4c9462b02ceb064f747d55a375e9592f,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000021.png,f3ceb6f903d724fa5b7e93a5c7aeb3a683b59a00072ff55811ed481587ce78c0,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000021.txt,4fc02bd3083d2ada93f48ed1c4a7921900e03f60bfa0a9ec581322e7f830ff31,1.0,2.0
211070_frame_000024,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000024.json,61250a08ba946697d8b8ac9de9ac4b1d3c634891520dc1532c5023beb4111a79,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000024.json,61250a08ba946697d8b8ac9de9ac4b1d3c634891520dc1532c5023beb4111a79,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000024.png,8048f4bc8f6a7b4014cdfa467c72ade7bc6027e5334fedfa8c6a404c6fae97db,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000024.txt,253d6bbfcf7b979f24c83533d6935c275f4795dae894a0950107909ff2e9b4df,1.0,2.0
211070_frame_000027,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000027.json,c83ac12bbcd73389b7d7c8bba8d91a3f40dc4d3bbc7d107e6b1455217860ab8b,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000027.json,c83ac12bbcd73389b7d7c8bba8d91a3f40dc4d3bbc7d107e6b1455217860ab8b,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000027.png,f62564cc4a7845635438e2e993698e8f63fe016798c358716474ec01fab66749,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000027.txt,d60d9abbdc1ebdb66f957ca078fced3ffbe5639589b33bd1a512a8cdd80c78b7,1.0,2.0
211070_frame_000030,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000030.json,b2fdb24888d7143d940b7e51907ddab20bab7499cc1ccb5b2c220b533e205eb6,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000030.json,b2fdb24888d7143d940b7e51907ddab20bab7499cc1ccb5b2c220b533e205eb6,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000030.png,9a52f1052fcdeefc7f74f8e06fe265553099cf57806234d05f856351777267e1,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000030.txt,4608c41791713fdf526b90cf46fdea78c31dafff849d5685c6a678270ba6f3b6,1.0,2.0
211070_frame_000033,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000033.json,822d3da367b119dc8ca6bf987ce6e9d2b2ecbaf4befaae64da459098cfbca5da,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000033.json,822d3da367b119dc8ca6bf987ce6e9d2b2ecbaf4befaae64da459098cfbca5da,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000033.png,146c634a66cef22b3153ba7638c8687a24c454723d781efc25b6b8ce1859ec72,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000033.txt,6b991112234c3dd60599a72d2a8de15b78bdf9c92da98f1eb8ee1f6f90bd009a,1.0,2.0
211070_frame_000036,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000036.json,f29b53a3a82e59a794e18acd3fb4f4aa3b9fd1124082e687c86df2fa009b8f1f,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000036.json,f29b53a3a82e59a794e18acd3fb4f4aa3b9fd1124082e687c86df2fa009b8f1f,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000036.png,915efaec91b7b6396e562ba173b9c7d86c8fb226ff5c6795c2a844338314a609,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000036.txt,00fd9d8b9fa48c8295dc0f7aa908b6edf4dff68afcc499b0bd54318ae0352528,1.0,2.0
211070_frame_000039,included,,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000039.json,4cfe7d23fff4eb6ca62c8f0ed0eb9f87d9b094737184ecb00c6c3f30fb2bbae8,211070,0,json_embedded,E:\real\use_code\yoloV8\Dataset_new\label_labelme_手工标注\211070_frame_000039.json,4cfe7d23fff4eb6ca62c8f0ed0eb9f87d9b094737184ecb00c6c3f30fb2bbae8,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\images\211070_frame_000039.png,209ef9f495f4ea3284872265614521deacc0f0f25380263697176d2333e6aedd,E:\real\use_code\yoloV8\Experiment\04_跨牧场机制补强\20260922_pose_phase_v1\legacy_annotation_audit_v1\confirmed_json_pose_v1\labels\211070_frame_000039.txt,81661e2102c4c57a6df69c2098e2576f53ea4964321154d358dd55b050cfba04,1.0,2.0
